rmse,nse,rmse_top10,rmse_bot10,rmse_logged,mean_bias,mean_bias_top10,mean_bias_bot10,nse_top10,nse_bot10,nse_logged,kge,variable,partition,rep_id,model,fold_id,nlayer,nstates
2.048964,0.572527,1.546255,2.410487,inf,0.686978,-0.836465,1.559316,-4.420573,-9555.198708,,0.756211,DO_mg.L,val,2,rnn,6,1,200
0.546853,0.964121,0.538166,0.57178,inf,-0.120936,-0.213605,-0.020222,0.498014,0.465814,,0.974393,DO_mg.L,train,2,rnn,6,2,200
1.815057,0.664556,1.743982,2.36522,inf,0.378153,-1.284922,1.599472,-5.895513,-9199.6545,,0.759769,DO_mg.L,val,2,rnn,6,2,200
0.499518,0.9713,0.504508,0.583295,inf,0.050302,-0.07304,0.125039,0.570597,0.323756,,0.982392,DO_mg.L,train,2,rnn,7,1,200
1.742179,0.689748,1.739115,2.169161,inf,-0.081947,-0.873429,1.522098,-5.774833,-3068.38941,,0.819647,DO_mg.L,val,2,rnn,7,1,200
0.445275,0.977194,0.502677,0.444056,inf,0.08161,0.06102,0.113041,0.573709,0.608075,,0.982388,DO_mg.L,train,2,rnn,7,2,200
1.72263,0.696672,1.405085,2.304719,inf,0.114988,-0.763021,1.532525,-3.422292,-3464.008622,,0.829707,DO_mg.L,val,2,rnn,7,2,200
0.538471,0.96819,0.487673,0.56268,inf,0.082769,0.008671,-0.001177,0.567986,-0.159496,,0.974096,DO_mg.L,train,2,rnn,8,1,200
1.785669,0.620179,1.909758,1.383334,inf,-0.257646,-0.842737,0.414625,-5.948694,-2.424694,,0.808594,DO_mg.L,val,2,rnn,8,1,200
0.469206,0.975847,0.479646,0.530923,inf,-0.068126,-0.162205,0.135954,0.582091,-0.032311,,0.971006,DO_mg.L,train,2,rnn,8,2,200
1.918755,0.561454,2.426315,1.374737,inf,-0.553767,-1.306849,0.360812,-10.216069,-2.382261,,0.780596,DO_mg.L,val,2,rnn,8,2,200
0.462431,0.975144,0.506583,0.50332,inf,-0.094336,-0.306467,0.122183,0.534939,0.095276,,0.964539,DO_mg.L,train,2,rnn,9,1,200
1.837515,0.639093,2.56287,1.616104,inf,-0.484451,-2.218242,0.581806,-11.35635,-4.566028,,0.796634,DO_mg.L,val,2,rnn,9,1,200
0.439535,0.977544,0.510729,0.334242,inf,-0.049164,-0.164543,0.057614,0.527295,0.601021,,0.985871,DO_mg.L,train,2,rnn,9,2,200
1.925831,0.603567,2.02424,1.60879,inf,-0.54372,-1.809149,0.52377,-6.708342,-4.515761,,0.801958,DO_mg.L,val,2,rnn,9,2,200
1.00989,0.894129,1.15595,1.202008,inf,0.109286,-0.642349,0.773695,-1.371534,-5.347331,,0.914861,DO_mg.L,train,3,rnn,0,1,10
1.739314,0.502047,1.082988,2.484371,inf,0.357841,-0.321874,1.358934,-4.67301,-2.942026,,0.746547,DO_mg.L,val,3,rnn,0,1,10
0.911806,0.913696,1.124482,0.853465,inf,-0.165858,-0.834372,0.422987,-1.244176,-2.199983,,0.926051,DO_mg.L,train,3,rnn,0,2,10
1.617025,0.569606,1.547809,2.169113,inf,-0.112282,-0.972174,0.706474,-10.587802,-2.005047,,0.784727,DO_mg.L,val,3,rnn,0,2,10
0.98871,0.887826,1.00008,1.301961,inf,0.134326,-0.610366,0.713967,-0.820435,-4.185352,,0.914034,DO_mg.L,train,3,rnn,1,1,10
1.780725,0.669772,2.187232,2.120111,inf,0.224739,-1.584389,1.235517,-7.284245,-11.597891,,0.781848,DO_mg.L,val,3,rnn,1,1,10
0.903252,0.906379,1.092007,0.962206,inf,-0.083415,-0.759683,0.415231,-1.170481,-1.832168,,0.931785,DO_mg.L,train,3,rnn,1,2,10
1.817897,0.655841,3.076786,1.832033,inf,-0.096378,-2.232456,1.142395,-15.392982,-8.406919,,0.771124,DO_mg.L,val,3,rnn,1,2,10
1.022353,0.892003,1.251853,1.130528,inf,0.086929,-0.839127,0.451806,-1.765677,-4.194574,,0.930048,DO_mg.L,train,3,rnn,2,1,10
1.635261,0.579657,1.201522,2.063267,inf,0.576761,-0.440808,1.521723,-3.374551,-5.351181,,0.795167,DO_mg.L,val,3,rnn,2,1,10
0.869029,0.921967,1.037996,0.860172,inf,0.006357,-0.708089,0.42912,-0.901456,-2.007166,,0.948546,DO_mg.L,train,3,rnn,2,2,10
1.624516,0.585163,1.587414,1.905437,inf,0.439448,-0.527786,1.395898,-6.635738,-4.416672,,0.795251,DO_mg.L,val,3,rnn,2,2,10
0.941291,0.896982,1.14578,1.099957,inf,-0.020417,-0.714218,0.546223,-1.288896,-3.14915,,0.915396,DO_mg.L,train,3,rnn,3,1,10
1.909036,0.647176,2.228719,1.722117,inf,0.152569,-1.737469,0.831409,-7.78508,-6.035634,,0.800763,DO_mg.L,val,3,rnn,3,1,10
0.833222,0.919279,0.944506,0.791045,inf,0.041649,-0.473477,0.365572,-0.555368,-1.145901,,0.949988,DO_mg.L,train,3,rnn,3,2,10
2.014329,0.607182,2.363628,2.126658,inf,-0.15099,-1.9625,1.1466,-8.880832,-9.729339,,0.779335,DO_mg.L,val,3,rnn,3,2,10
0.981946,0.896201,1.148112,1.230063,inf,0.045344,-0.687641,0.68288,-1.5925,-6.00122,,0.914183,DO_mg.L,train,3,rnn,4,1,10
1.968042,0.484011,2.483042,1.823686,inf,0.214605,-2.230219,0.705355,-6.419134,-5.454784,,0.746211,DO_mg.L,val,3,rnn,4,1,10
0.829844,0.925867,0.984369,0.788726,inf,-0.039222,-0.608115,0.29029,-0.905751,-1.878533,,0.947509,DO_mg.L,train,3,rnn,4,2,10
2.312587,0.287528,3.23868,1.730683,inf,-0.128062,-2.56954,0.531167,-11.621804,-4.813219,,0.666316,DO_mg.L,val,3,rnn,4,2,10
0.997628,0.88231,1.167813,1.275524,inf,0.066308,-0.725506,0.743788,-1.357501,-1.905583,,0.915245,DO_mg.L,train,3,rnn,5,1,10
1.793625,0.696826,1.794843,1.963716,inf,0.034,-1.617828,1.481617,-5.829888,-5074383.278668,,0.82435,DO_mg.L,val,3,rnn,5,1,10
0.857485,0.913052,0.996305,1.084645,inf,0.010133,-0.599153,0.635946,-0.71589,-1.101025,,0.931483,DO_mg.L,train,3,rnn,5,2,10
1.83184,0.683769,1.839495,1.842574,inf,-0.058031,-1.586912,1.221518,-6.173938,-4467615.353673,,0.832908,DO_mg.L,val,3,rnn,5,2,10
1.010935,0.877384,1.109557,1.308276,inf,0.139591,-0.569252,0.77825,-1.133826,-1.796625,,0.918052,DO_mg.L,train,3,rnn,6,1,10
1.937062,0.617944,1.542016,2.436609,inf,0.435986,-1.082665,1.985606,-4.390887,-9763.435337,,0.771537,DO_mg.L,val,3,rnn,6,1,10
0.889808,0.905007,1.041326,1.079213,inf,0.03673,-0.608282,0.498375,-0.879459,-0.903047,,0.933161,DO_mg.L,train,3,rnn,6,2,10
1.977981,0.601632,1.294043,2.494555,inf,0.558107,-0.902183,1.818176,-2.796471,-10233.379784,,0.764198,DO_mg.L,val,3,rnn,6,2,10
1.020085,0.88031,1.190053,1.27889,inf,0.146773,-0.737435,0.690589,-1.389247,-2.250827,,0.910203,DO_mg.L,train,3,rnn,7,1,10
1.565234,0.749569,1.598271,2.127447,inf,0.026109,-1.21658,1.16222,-4.721935,-2951.47307,,0.835279,DO_mg.L,val,3,rnn,7,1,10
0.867052,0.913528,1.01394,0.887038,inf,0.039199,-0.484825,0.400768,-0.734415,-0.563908,,0.948413,DO_mg.L,train,3,rnn,7,2,10
1.768843,0.680179,1.436726,2.322801,inf,0.106453,-0.6194,1.475666,-3.623701,-3518.592686,,0.836734,DO_mg.L,val,3,rnn,7,2,10
1.021526,0.885518,1.303421,1.111917,inf,0.078947,-0.890962,0.545644,-2.086102,-3.527846,,0.916847,DO_mg.L,train,3,rnn,8,1,10
1.821604,0.604739,1.926336,1.589279,inf,-0.266634,-1.143056,0.82251,-6.069855,-3.520304,,0.805657,DO_mg.L,val,3,rnn,8,1,10
0.872441,0.916495,0.936166,0.834565,inf,0.043932,-0.409729,0.380383,-0.592012,-1.550746,,0.954824,DO_mg.L,train,3,rnn,8,2,10
1.789616,0.618499,1.951075,1.20351,inf,-0.50424,-1.131898,0.612185,-6.252613,-1.592193,,0.80573,DO_mg.L,val,3,rnn,8,2,10
0.98942,0.886209,1.366043,1.157686,inf,-0.130029,-0.9305,0.643608,-2.381722,-3.786408,,0.885823,DO_mg.L,train,3,rnn,9,1,10
1.733316,0.678864,2.000528,2.073539,inf,-0.162282,-1.808002,1.530992,-6.528811,-8.16286,,0.739612,DO_mg.L,val,3,rnn,9,1,10
0.845044,0.916995,0.968993,0.754238,inf,0.03473,-0.458777,0.307538,-0.701573,-1.031633,,0.957521,DO_mg.L,train,3,rnn,9,2,10
1.867703,0.627138,2.223805,1.705451,inf,-0.156907,-1.905906,0.636136,-8.303156,-5.198478,,0.815071,DO_mg.L,val,3,rnn,9,2,10
0.516794,0.972275,0.498757,0.576502,inf,0.099503,-0.015141,0.166352,0.558502,-0.460084,,0.979374,DO_mg.L,train,3,rnn,0,1,100
1.678157,0.536449,1.767553,2.029791,inf,-0.078746,-0.32386,0.828514,-14.111617,-1.631414,,0.770696,DO_mg.L,val,3,rnn,0,1,100
0.449767,0.979001,0.407765,0.483,inf,0.058184,0.031265,0.204058,0.704898,-0.024873,,0.98594,DO_mg.L,train,3,rnn,0,2,100
1.627629,0.563943,1.53785,1.992269,inf,-0.155788,-0.563563,0.78447,-10.439162,-1.535027,,0.778767,DO_mg.L,val,3,rnn,0,2,100
0.516032,0.969443,0.500003,0.67808,inf,0.033596,-0.224187,0.266408,0.544959,-0.406516,,0.971979,DO_mg.L,train,3,rnn,1,1,100
1.672459,0.708706,2.506807,1.779198,inf,-0.012716,-1.840304,1.03382,-9.881915,-7.872159,,0.784739,DO_mg.L,val,3,rnn,1,1,100
0.449176,0.976848,0.502533,0.499934,inf,-0.038312,-0.256657,0.207229,0.540342,0.235447,,0.960055,DO_mg.L,train,3,rnn,1,2,100
1.526207,0.757424,1.81864,1.910877,inf,-0.048102,-1.344439,1.135694,-4.727391,-9.234022,,0.811379,DO_mg.L,val,3,rnn,1,2,100
0.531662,0.970793,0.450853,0.650156,inf,0.116432,0.013984,0.180443,0.641272,-0.717995,,0.97665,DO_mg.L,train,3,rnn,2,1,100
1.648394,0.572878,1.584195,2.030292,inf,0.347688,-0.677153,1.432204,-6.604799,-5.149794,,0.786956,DO_mg.L,val,3,rnn,2,1,100
0.460852,0.978055,0.411615,0.556448,inf,0.038421,-0.000455,0.242348,0.700995,-0.25845,,0.984705,DO_mg.L,train,3,rnn,2,2,100
1.626606,0.584095,1.735326,2.222114,inf,0.399379,-0.683222,1.753436,-8.124992,-6.366755,,0.782292,DO_mg.L,val,3,rnn,2,2,100
0.513824,0.969303,0.512945,0.512046,inf,0.021451,-0.154895,0.107327,0.541262,0.100863,,0.984243,DO_mg.L,train,3,rnn,3,1,100
2.140164,0.556571,3.114369,1.633121,inf,-0.216319,-2.637714,0.765525,-16.154398,-5.32724,,0.722947,DO_mg.L,val,3,rnn,3,1,100
0.416178,0.979862,0.401451,0.412284,inf,-0.007915,-0.019161,0.085187,0.719011,0.417091,,0.989787,DO_mg.L,train,3,rnn,3,2,100
1.979007,0.620838,2.90054,1.424744,inf,-0.4521,-2.381218,0.363517,-13.879656,-3.815614,,0.793279,DO_mg.L,val,3,rnn,3,2,100
0.541811,0.968398,0.51494,0.625932,inf,0.043751,-0.077472,0.129331,0.478489,-0.812896,,0.982937,DO_mg.L,train,3,rnn,4,1,100
2.289183,0.301876,3.332368,1.506502,inf,-0.260021,-2.777524,0.251282,-12.362604,-3.40475,,0.672485,DO_mg.L,val,3,rnn,4,1,100
0.46721,0.976501,0.391485,0.519317,inf,0.011014,-0.036353,0.232927,0.698574,-0.247913,,0.979742,DO_mg.L,train,3,rnn,4,2,100
2.177752,0.368187,2.451291,2.115595,inf,-0.056143,-1.580852,0.794276,-6.230611,-7.686541,,0.700199,DO_mg.L,val,3,rnn,4,2,100
0.499801,0.970461,0.478944,0.638661,inf,0.073257,-0.146583,0.266344,0.603472,0.271555,,0.971838,DO_mg.L,train,3,rnn,5,1,100
1.827461,0.685279,1.355894,1.849258,inf,0.449665,-1.105874,1.296894,-2.897731,-4500088.397316,,0.828394,DO_mg.L,val,3,rnn,5,1,100
0.458562,0.975134,0.425058,0.518098,inf,0.033577,-0.192117,0.100019,0.687679,0.520621,,0.970839,DO_mg.L,train,3,rnn,5,2,100
1.719241,0.72145,1.442524,1.623528,inf,0.211154,-1.251654,0.752682,-3.411709,-3468529.463632,,0.856274,DO_mg.L,val,3,rnn,5,2,100
0.597414,0.95718,0.637213,0.631316,inf,-0.008702,-0.289519,0.148695,0.296232,0.348779,,0.976659,DO_mg.L,train,3,rnn,6,1,100
1.871029,0.643548,1.806155,2.106906,inf,0.277522,-1.304596,1.391876,-6.395931,-7299.721546,,0.789623,DO_mg.L,val,3,rnn,6,1,100
0.44034,0.976736,0.500125,0.480111,inf,-0.106015,-0.29844,0.132011,0.566472,0.623367,,0.966132,DO_mg.L,train,3,rnn,6,2,100
2.079473,0.559702,1.640776,2.573766,inf,0.380888,-1.209352,1.964576,-5.103533,-10893.656366,,0.75964,DO_mg.L,val,3,rnn,6,2,100
0.513486,0.969672,0.528451,0.527103,inf,-0.015968,-0.165167,0.095052,0.528872,0.447773,,0.984122,DO_mg.L,train,3,rnn,7,1,100
1.662819,0.71737,1.683549,2.11162,inf,-0.143807,-1.04227,1.117807,-5.348826,-2907.708626,,0.848029,DO_mg.L,val,3,rnn,7,1,100
0.533686,0.967239,0.540234,0.587298,inf,0.000907,-0.249976,0.215741,0.507629,0.314443,,0.960819,DO_mg.L,train,3,rnn,7,2,100
1.614586,0.733528,1.378108,2.30323,inf,0.026516,-0.756757,1.638395,-3.254107,-3459.533002,,0.823632,DO_mg.L,val,3,rnn,7,2,100
0.56417,0.965081,0.559204,0.622042,inf,-0.061652,-0.221518,0.321705,0.431956,-0.417054,,0.960091,DO_mg.L,train,3,rnn,8,1,100
2.090024,0.47967,2.125922,1.433864,inf,-0.435844,-1.277349,0.575057,-7.610754,-2.679457,,0.748805,DO_mg.L,val,3,rnn,8,1,100
0.477313,0.975005,0.414937,0.456748,inf,0.082758,-0.103712,0.111473,0.687245,0.235987,,0.981667,DO_mg.L,train,3,rnn,8,2,100
1.846354,0.593925,1.859655,1.372251,inf,-0.325737,-0.868545,0.411319,-5.588874,-2.370038,,0.782872,DO_mg.L,val,3,rnn,8,2,100
0.507151,0.970104,0.454917,0.579668,inf,0.108256,-0.009186,0.19881,0.624964,-0.200015,,0.976605,DO_mg.L,train,3,rnn,9,1,100
1.717613,0.684657,2.426842,1.527542,inf,-0.350736,-2.06779,0.519759,-10.079497,-3.972711,,0.812398,DO_mg.L,val,3,rnn,9,1,100
0.418651,0.979627,0.441788,0.436909,inf,0.025623,-0.054225,0.135122,0.646298,0.318274,,0.989001,DO_mg.L,train,3,rnn,9,2,100
1.710055,0.687426,2.021894,1.630899,inf,-0.271645,-1.80524,0.616786,-6.690485,-4.668405,,0.830673,DO_mg.L,val,3,rnn,9,2,100
0.504342,0.973595,0.414203,0.546446,inf,0.112405,0.037712,0.051339,0.695507,-0.311808,,0.972492,DO_mg.L,train,3,rnn,0,1,200
1.689541,0.530138,1.783025,1.873175,inf,-0.120094,-0.375952,0.613411,-14.37733,-1.241009,,0.772318,DO_mg.L,val,3,rnn,0,1,200
0.416497,0.981993,0.404035,0.448982,inf,0.024311,-0.123807,0.112926,0.710272,0.114407,,0.987,DO_mg.L,train,3,rnn,0,2,200
1.695575,0.526776,1.831147,1.942055,inf,-0.011559,-0.6477,0.75363,-15.218567,-1.40885,,0.766271,DO_mg.L,val,3,rnn,0,2,200
0.501574,0.971131,0.422132,0.630269,inf,0.004375,-0.078764,0.115521,0.675658,-0.215163,,0.985524,DO_mg.L,train,3,rnn,1,1,200
1.643461,0.71872,2.004785,1.668915,inf,0.00474,-1.403681,0.791898,-5.959838,-6.806368,,0.827187,DO_mg.L,val,3,rnn,1,1,200
0.470034,0.974648,0.412524,0.485428,inf,-0.03653,0.005473,0.036088,0.690256,0.279171,,0.978615,DO_mg.L,train,3,rnn,1,2,200
1.732316,0.687482,2.181011,1.901134,inf,-0.078252,-1.521482,0.933974,-7.23719,-9.12992,,0.808139,DO_mg.L,val,3,rnn,1,2,200
0.474431,0.976743,0.44514,0.50046,inf,0.102613,0.000176,0.168914,0.650305,-0.017948,,0.980712,DO_mg.L,train,3,rnn,2,1,200
1.74909,0.519101,1.640607,2.06256,inf,0.403922,-0.307579,1.501214,-7.156043,-5.346828,,0.770216,DO_mg.L,val,3,rnn,2,1,200
0.442695,0.97975,0.470559,0.422865,inf,0.086065,0.081206,0.149723,0.609228,0.273241,,0.981187,DO_mg.L,train,3,rnn,2,2,200
1.756957,0.514765,1.841379,2.178204,inf,0.393306,-0.586138,1.627885,-9.274407,-6.078486,,0.761766,DO_mg.L,val,3,rnn,2,2,200
0.479235,0.973297,0.46873,0.510642,inf,0.07437,-0.07156,0.261602,0.616938,0.105787,,0.97361,DO_mg.L,train,3,rnn,3,1,200
2.145585,0.554322,2.377275,2.050427,inf,0.125242,-1.817988,1.106138,-8.995259,-8.973931,,0.752035,DO_mg.L,val,3,rnn,3,1,200
0.447852,0.97668,0.487729,0.457011,inf,-0.032129,-0.292874,0.209581,0.585255,0.283758,,0.955838,DO_mg.L,train,3,rnn,3,2,200
2.081578,0.580516,2.187049,1.760197,inf,-0.314629,-1.865153,0.949263,-7.459651,-6.350219,,0.772161,DO_mg.L,val,3,rnn,3,2,200
0.511142,0.971874,0.465773,0.565754,inf,-0.046197,-0.20375,0.094414,0.573323,-0.481067,,0.979108,DO_mg.L,train,3,rnn,4,1,200
1.986706,0.474178,2.375169,2.312292,inf,0.259848,-2.040528,1.3744,-5.78851,-9.376888,,0.706357,DO_mg.L,val,3,rnn,4,1,200
0.415381,0.981426,0.393426,0.393719,inf,-0.021578,-0.151485,0.109694,0.695578,0.282717,,0.976268,DO_mg.L,train,3,rnn,4,2,200
2.263335,0.317552,2.372533,2.202308,inf,0.237834,-1.777689,0.694746,-5.773447,-8.413211,,0.679501,DO_mg.L,val,3,rnn,4,2,200
0.474471,0.973379,0.474564,0.543108,inf,-0.048676,-0.076887,0.068185,0.610691,0.47322,,0.984831,DO_mg.L,train,3,rnn,5,1,200
1.700921,0.727355,1.504073,1.697727,inf,0.252103,-1.323791,1.200752,-3.796213,-3792816.663903,,0.848734,DO_mg.L,val,3,rnn,5,1,200
0.419153,0.979225,0.383196,0.575952,inf,-0.010021,-0.164933,0.11659,0.746167,0.407581,,0.984927,DO_mg.L,train,3,rnn,5,2,200
1.76008,0.70806,1.575694,1.724953,inf,0.107911,-1.386399,0.824427,-4.263861,-3915437.691804,,0.852205,DO_mg.L,val,3,rnn,5,2,200
0.504823,0.969424,0.540456,0.54526,inf,-0.002264,-0.224448,0.089906,0.493732,0.514217,,0.981805,DO_mg.L,train,3,rnn,6,1,200
1.823035,0.6616,1.620738,2.287577,inf,0.401463,-1.08737,1.609374,-4.955364,-8605.504858,,0.789459,DO_mg.L,val,3,rnn,6,1,200
0.520213,0.967532,0.456073,0.639785,inf,0.236372,0.211759,0.239761,0.639481,0.331189,,0.95859,DO_mg.L,train,3,rnn,6,2,200
2.077076,0.560717,1.465122,2.389655,inf,0.705444,-0.924832,1.463651,-3.866654,-9390.737835,,0.7525,DO_mg.L,val,3,rnn,6,2,200
0.500577,0.971178,0.469598,0.580607,inf,0.046878,-0.005391,0.143394,0.627968,0.329974,,0.983664,DO_mg.L,train,3,rnn,7,1,200
1.791029,0.672105,1.780024,2.326339,inf,-0.082285,-1.04191,1.58986,-6.097306,-3529.322437,,0.811341,DO_mg.L,val,3,rnn,7,1,200
0.441366,0.977593,0.479195,0.424879,inf,-0.064418,-0.239049,0.044461,0.612605,0.641195,,0.981053,DO_mg.L,train,3,rnn,7,2,200
1.700539,0.704401,1.506556,2.308032,inf,0.11359,-0.988534,1.527803,-4.084085,-3473.979107,,0.815853,DO_mg.L,val,3,rnn,7,2,200
0.473614,0.975391,0.427067,0.522493,inf,0.090851,-0.039362,0.162858,0.668691,0.000213,,0.979331,DO_mg.L,train,3,rnn,8,1,200
1.815711,0.607292,2.158379,1.469719,inf,-0.298002,-1.140603,0.639133,-7.875684,-2.865772,,0.806798,DO_mg.L,val,3,rnn,8,1,200
0.476089,0.975134,0.455625,0.541807,inf,0.044945,-0.075188,0.235252,0.6229,-0.075067,,0.981639,DO_mg.L,train,3,rnn,8,2,200
1.789413,0.618585,1.744918,1.786272,inf,-0.167892,-0.601399,0.899519,-4.800917,-4.71035,,0.808888,DO_mg.L,val,3,rnn,8,2,200
0.458028,0.975615,0.573688,0.490409,inf,-0.013605,-0.20733,0.183208,0.403568,0.141096,,0.976858,DO_mg.L,train,3,rnn,9,1,200
1.744264,0.674795,2.21557,2.001829,inf,-0.213359,-1.958347,1.065297,-8.234385,-7.540056,,0.795932,DO_mg.L,val,3,rnn,9,1,200
0.409986,0.980462,0.377471,0.440041,inf,0.041908,-0.035768,0.149203,0.741789,0.308463,,0.987063,DO_mg.L,train,3,rnn,9,2,200
1.792161,0.656689,1.793881,1.347656,inf,-0.312989,-1.559803,0.198407,-5.053744,-2.87048,,0.830692,DO_mg.L,val,3,rnn,9,2,200
1.033635,0.889092,1.208154,1.046677,inf,0.061844,-0.832333,0.57192,-1.590577,-3.812841,,0.921722,DO_mg.L,train,4,rnn,0,1,10
1.362283,0.694531,1.139769,1.572702,inf,-0.026219,-0.492174,0.368856,-5.283472,-0.579719,,0.849157,DO_mg.L,val,4,rnn,0,1,10
0.894258,0.916985,1.194974,0.948763,inf,0.00093,-0.855617,0.497875,-1.534361,-2.954505,,0.923875,DO_mg.L,train,4,rnn,0,2,10
1.444588,0.656505,1.406375,2.018644,inf,0.13347,-0.674003,0.864253,-8.566843,-1.602592,,0.81727,DO_mg.L,val,4,rnn,0,2,10
0.982726,0.88918,0.938537,1.085111,inf,0.132162,-0.527364,0.552026,-0.603277,-2.601896,,0.929838,DO_mg.L,train,4,rnn,1,1,10
1.763554,0.67611,1.922449,2.248354,inf,0.187148,-1.422261,1.305715,-5.399895,-13.16805,,0.788791,DO_mg.L,val,4,rnn,1,1,10
0.873033,0.912539,0.884209,1.092377,inf,0.110969,-0.494025,0.578042,-0.423034,-2.650291,,0.932864,DO_mg.L,train,4,rnn,1,2,10
1.813896,0.657355,1.992977,2.355396,inf,0.395479,-1.499357,1.472853,-5.87809,-14.549216,,0.758267,DO_mg.L,val,4,rnn,1,2,10
1.028321,0.890739,1.359378,1.065337,inf,-0.068317,-0.998846,0.475855,-2.261186,-3.612763,,0.913894,DO_mg.L,train,4,rnn,2,1,10
1.470513,0.660087,1.363979,1.998355,inf,0.265142,-0.836926,1.693764,-4.637486,-4.957836,,0.792337,DO_mg.L,val,4,rnn,2,1,10
0.891742,0.917835,1.069704,0.904496,inf,-0.113006,-0.704701,0.356581,-1.019398,-2.325067,,0.938678,DO_mg.L,train,4,rnn,2,2,10
1.63651,0.579014,1.420768,1.49743,inf,0.217252,-0.829948,0.544842,-5.116689,-2.345309,,0.793676,DO_mg.L,val,4,rnn,2,2,10
0.966556,0.891378,1.205733,1.213762,inf,0.037841,-0.79683,0.673427,-1.534696,-4.05213,,0.904206,DO_mg.L,train,4,rnn,3,1,10
1.682856,0.725828,2.095646,1.693914,inf,-0.148115,-1.532612,0.887753,-6.767318,-5.807076,,0.859196,DO_mg.L,val,4,rnn,3,1,10
0.836438,0.918655,1.05829,0.793424,inf,-0.061956,-0.625051,0.37613,-0.95269,-1.158829,,0.938596,DO_mg.L,train,4,rnn,3,2,10
2.097611,0.574029,2.892009,2.353879,inf,-0.192223,-2.280478,1.329824,-13.792257,-12.144554,,0.758286,DO_mg.L,val,4,rnn,3,2,10
0.985458,0.895457,1.077453,1.116742,inf,0.075296,-0.646294,0.603174,-1.283218,-4.770651,,0.923555,DO_mg.L,train,4,rnn,4,1,10
2.3328,0.275019,2.006697,2.143904,inf,-0.088418,-1.527392,0.584565,-3.845617,-7.920564,,0.658012,DO_mg.L,val,4,rnn,4,1,10
0.85572,0.921171,0.915085,0.834232,inf,-0.004744,-0.532125,0.376052,-0.646925,-2.220272,,0.951217,DO_mg.L,train,4,rnn,4,2,10
2.5255,0.150298,3.239619,1.334964,inf,-0.578313,-2.70377,-0.039957,-11.629121,-2.458762,,0.6163,DO_mg.L,val,4,rnn,4,2,10
0.997764,0.882278,1.283243,1.273053,inf,-0.003418,-0.956528,0.729685,-1.846577,-1.894339,,0.898542,DO_mg.L,train,4,rnn,5,1,10
1.652578,0.742633,1.60826,1.72372,inf,0.19676,-1.415877,1.150792,-4.483691,-3909841.989147,,0.847751,DO_mg.L,val,4,rnn,5,1,10
0.889615,0.906415,0.913751,1.22237,inf,0.119923,-0.49672,0.663176,-0.443313,-1.668463,,0.9241,DO_mg.L,train,4,rnn,5,2,10
1.74596,0.712725,1.737122,1.661091,inf,0.006972,-1.52399,0.941939,-5.397659,-3630886.065804,,0.849662,DO_mg.L,val,4,rnn,5,2,10
0.993636,0.881545,1.210714,1.234185,inf,0.033251,-0.762311,0.691969,-1.540637,-1.488837,,0.911975,DO_mg.L,train,4,rnn,6,1,10
1.817251,0.663744,1.405366,2.119096,inf,0.549017,-1.016133,1.445134,-3.477769,-7384.447125,,0.786413,DO_mg.L,val,4,rnn,6,1,10
0.863998,0.910438,1.009592,1.10845,inf,-0.097457,-0.553616,0.563373,-0.766654,-1.007557,,0.927724,DO_mg.L,train,4,rnn,6,2,10
1.781745,0.676755,1.653708,2.283838,inf,0.244032,-1.138291,1.767571,-5.200122,-8577.397221,,0.781726,DO_mg.L,val,4,rnn,6,2,10
0.99045,0.887163,1.213558,1.221792,inf,0.053827,-0.80856,0.671736,-1.48456,-1.967029,,0.90714,DO_mg.L,train,4,rnn,7,1,10
1.678782,0.711917,1.499496,2.300653,inf,0.092391,-0.983196,1.717318,-4.036546,-3451.795243,,0.813807,DO_mg.L,val,4,rnn,7,1,10
0.867152,0.913508,1.049199,0.965686,inf,-0.001935,-0.561211,0.555977,-0.85714,-0.853529,,0.930555,DO_mg.L,train,4,rnn,7,2,10
1.642274,0.72431,1.570154,1.955359,inf,0.052393,-1.07333,1.269271,-4.522384,-2493.144619,,0.847203,DO_mg.L,val,4,rnn,7,2,10
0.993695,0.891671,1.267406,1.112689,inf,-0.002122,-0.881837,0.498939,-1.917912,-3.534133,,0.923646,DO_mg.L,train,4,rnn,8,1,10
1.745373,0.637128,1.681907,1.561298,inf,-0.315312,-1.031056,0.866166,-4.389527,-3.362536,,0.820031,DO_mg.L,val,4,rnn,8,1,10
0.918438,0.907458,1.146207,0.854526,inf,0.085109,-0.767652,0.37961,-1.38653,-1.67422,,0.937919,DO_mg.L,train,4,rnn,8,2,10
1.673827,0.666268,1.552884,1.246479,inf,-0.281641,-0.967419,0.607503,-3.594354,-1.780595,,0.833892,DO_mg.L,val,4,rnn,8,2,10
0.938489,0.897623,1.104302,0.988298,inf,0.011831,-0.643881,0.461111,-1.209964,-2.488225,,0.926205,DO_mg.L,train,4,rnn,9,1,10
1.773254,0.663895,2.210778,1.644261,inf,-0.156961,-1.903878,0.868895,-8.194482,-4.76167,,0.801845,DO_mg.L,val,4,rnn,9,1,10
0.886406,0.908671,1.046413,0.927353,inf,0.009725,-0.595925,0.444389,-0.984339,-2.071273,,0.94253,DO_mg.L,train,4,rnn,9,2,10
1.599373,0.726578,1.833948,1.586354,inf,-0.148586,-1.647433,0.690337,-5.327194,-4.362989,,0.834263,DO_mg.L,val,4,rnn,9,2,10
