Depth_m,Temp_C,datetime,DO_mg.L
4,28.25,2019-07-29T08:00:00Z,4.106
4.5,28.25,2019-07-29T08:00:00Z,4.102
5,28.25,2019-07-29T08:00:00Z,4.101
5.5,28.25,2019-07-29T08:00:00Z,4.061
6,28.25,2019-07-29T08:00:00Z,4.032
6.5,28.25,2019-07-29T08:00:00Z,4.064
7,28.25,2019-07-29T08:00:00Z,4.068
7.5,28.25,2019-07-29T08:00:00Z,4.105
8,28.25,2019-07-29T08:00:00Z,4.103
8.5,28.25,2019-07-29T08:00:00Z,4.096
9,28,2019-07-29T08:00:00Z,1.604
9.5,27.75,2019-07-29T08:00:00Z,0.018
10,26.625,2019-07-29T08:00:00Z,0.007
0,28.25,2019-07-29T10:00:00Z,3.938
0.5,28.25,2019-07-29T10:00:00Z,3.917
1,28.25,2019-07-29T10:00:00Z,3.966
1.5,28.25,2019-07-29T10:00:00Z,3.898
2,28.25,2019-07-29T10:00:00Z,3.898
2.5,28.25,2019-07-29T10:00:00Z,3.931
3,28.25,2019-07-29T10:00:00Z,3.915
3.5,28.25,2019-07-29T10:00:00Z,3.912
4,28.25,2019-07-29T10:00:00Z,3.93
4.5,28.25,2019-07-29T10:00:00Z,3.912
5,28.25,2019-07-29T10:00:00Z,3.895
5.5,28.25,2019-07-29T10:00:00Z,3.879
6,28.25,2019-07-29T10:00:00Z,3.878
6.5,28.25,2019-07-29T10:00:00Z,3.926
7,28.25,2019-07-29T10:00:00Z,3.778
7.5,28.125,2019-07-29T10:00:00Z,3.515
8,28,2019-07-29T10:00:00Z,2.733
8.5,27.75,2019-07-29T10:00:00Z,0.02
9,27.5,2019-07-29T10:00:00Z,0.062
9.5,27.375,2019-07-29T10:00:00Z,0.054
10,27.125,2019-07-29T10:00:00Z,0.025
0,28.125,2019-07-29T12:00:00Z,3.88
0.5,28.125,2019-07-29T12:00:00Z,3.829
1,28.125,2019-07-29T12:00:00Z,3.843
1.5,28.125,2019-07-29T12:00:00Z,3.829
2,28.125,2019-07-29T12:00:00Z,3.844
2.5,28.125,2019-07-29T12:00:00Z,3.844
3,28.125,2019-07-29T12:00:00Z,3.876
3.5,28.125,2019-07-29T12:00:00Z,3.908
4,28.125,2019-07-29T12:00:00Z,3.923
4.5,28.125,2019-07-29T12:00:00Z,3.925
5,28.125,2019-07-29T12:00:00Z,3.924
5.5,28.125,2019-07-29T12:00:00Z,3.94
6,28.125,2019-07-29T12:00:00Z,3.94
6.5,28.125,2019-07-29T12:00:00Z,3.97
7,28.125,2019-07-29T12:00:00Z,3.937
7.5,28.125,2019-07-29T12:00:00Z,3.953
8,28.125,2019-07-29T12:00:00Z,2.999
8.5,27.875,2019-07-29T12:00:00Z,1.66
9,27.875,2019-07-29T12:00:00Z,1.4
9.5,27.75,2019-07-29T12:00:00Z,0.143
10,27.75,2019-07-29T12:00:00Z,0
0,28.125,2019-07-29T14:00:00Z,3.879
0.5,28.125,2019-07-29T14:00:00Z,3.892
1,28.125,2019-07-29T14:00:00Z,3.876
1.5,28.125,2019-07-29T14:00:00Z,3.891
2,28.125,2019-07-29T14:00:00Z,3.906
2.5,28.125,2019-07-29T14:00:00Z,3.889
3,28.125,2019-07-29T14:00:00Z,3.873
3.5,28.125,2019-07-29T14:00:00Z,3.838
4,28.125,2019-07-29T14:00:00Z,3.839
4.5,28.125,2019-07-29T14:00:00Z,3.887
5,28.125,2019-07-29T14:00:00Z,3.788
5.5,28.125,2019-07-29T14:00:00Z,3.673
6,28.125,2019-07-29T14:00:00Z,3.59
6.5,28.125,2019-07-29T14:00:00Z,3.638
7,28.125,2019-07-29T14:00:00Z,3.525
7.5,28.125,2019-07-29T14:00:00Z,3.325
8,28.125,2019-07-29T14:00:00Z,3.226
8.5,28.125,2019-07-29T14:00:00Z,2.883
9,28.125,2019-07-29T14:00:00Z,2.231
9.5,28,2019-07-29T14:00:00Z,1.778
10,27.875,2019-07-29T14:00:00Z,1.519
0,28.25,2019-07-29T16:00:00Z,4.959
0.5,28.25,2019-07-29T16:00:00Z,4.805
1,28.25,2019-07-29T16:00:00Z,4.618
1.5,28.25,2019-07-29T16:00:00Z,4.187
2,28.125,2019-07-29T16:00:00Z,4.114
2.5,28.125,2019-07-29T16:00:00Z,3.935
3,28.125,2019-07-29T16:00:00Z,3.785
3.5,28.125,2019-07-29T16:00:00Z,3.719
4,28.125,2019-07-29T16:00:00Z,3.754
4.5,28.125,2019-07-29T16:00:00Z,3.817
5,28.125,2019-07-29T16:00:00Z,3.819
5.5,28.125,2019-07-29T16:00:00Z,3.818
6,28.125,2019-07-29T16:00:00Z,3.818
6.5,28.125,2019-07-29T16:00:00Z,3.817
7,28.125,2019-07-29T16:00:00Z,3.816
7.5,28.125,2019-07-29T16:00:00Z,3.719
8,28.125,2019-07-29T16:00:00Z,3.59
8.5,28.125,2019-07-29T16:00:00Z,3.437
9,28.125,2019-07-29T16:00:00Z,3.222
9.5,28.125,2019-07-29T16:00:00Z,2.828
10,28.125,2019-07-29T16:00:00Z,1.922
0,28.25,2019-07-29T18:00:00Z,4.913
0.5,28.25,2019-07-29T18:00:00Z,4.662
1,28.25,2019-07-29T18:00:00Z,4.681
1.5,28.25,2019-07-29T18:00:00Z,4.366
2,28.25,2019-07-29T18:00:00Z,4.22
2.5,28.25,2019-07-29T18:00:00Z,4.241
3,28.25,2019-07-29T18:00:00Z,4.245
3.5,28.25,2019-07-29T18:00:00Z,3.917
4,28.25,2019-07-29T18:00:00Z,3.835
4.5,28.25,2019-07-29T18:00:00Z,3.801
5,28.25,2019-07-29T18:00:00Z,3.851
5.5,28.25,2019-07-29T18:00:00Z,3.931
6,28.125,2019-07-29T18:00:00Z,3.72
6.5,28.125,2019-07-29T18:00:00Z,3.635
7,28.125,2019-07-29T18:00:00Z,3.619
7.5,28.125,2019-07-29T18:00:00Z,3.652
8,28.125,2019-07-29T18:00:00Z,3.702
8.5,28.125,2019-07-29T18:00:00Z,3.733
9,28.125,2019-07-29T18:00:00Z,3.718
9.5,28.125,2019-07-29T18:00:00Z,3.716
10,28.125,2019-07-29T18:00:00Z,3.65
0,28.875,2019-07-29T20:00:00Z,8.32
0.5,28.625,2019-07-29T20:00:00Z,7.879
1,28.625,2019-07-29T20:00:00Z,7.073
1.5,28.5,2019-07-29T20:00:00Z,6.865
2,28.5,2019-07-29T20:00:00Z,6.899
2.5,28.5,2019-07-29T20:00:00Z,6.732
3,28.5,2019-07-29T20:00:00Z,6.664
3.5,28.5,2019-07-29T20:00:00Z,6.694
4,28.5,2019-07-29T20:00:00Z,6.558
4.5,28.5,2019-07-29T20:00:00Z,6.216
5,28.5,2019-07-29T20:00:00Z,6.033
5.5,28.5,2019-07-29T20:00:00Z,5.922
6,28.5,2019-07-29T20:00:00Z,5.99
6.5,28.5,2019-07-29T20:00:00Z,5.958
7,28.5,2019-07-29T20:00:00Z,5.67
7.5,28.5,2019-07-29T20:00:00Z,5.698
8,28.375,2019-07-29T20:00:00Z,5.55
8.5,28.375,2019-07-29T20:00:00Z,5.446
9,28.375,2019-07-29T20:00:00Z,5.444
9.5,28.375,2019-07-29T20:00:00Z,5.44
10,28.375,2019-07-29T20:00:00Z,5.538
0,29,2019-07-29T22:00:00Z,10.08
0.5,28.625,2019-07-29T22:00:00Z,7.109
1,28.625,2019-07-29T22:00:00Z,7.006
1.5,28.5,2019-07-29T22:00:00Z,6.382
2,28.5,2019-07-29T22:00:00Z,6.161
2.5,28.5,2019-07-29T22:00:00Z,6.292
3,28.5,2019-07-29T22:00:00Z,6.078
3.5,28.5,2019-07-29T22:00:00Z,5.926
4,28.5,2019-07-29T22:00:00Z,5.887
4.5,28.5,2019-07-29T22:00:00Z,5.822
5,28.5,2019-07-29T22:00:00Z,5.585
5.5,28.375,2019-07-29T22:00:00Z,4.824
6,28.375,2019-07-29T22:00:00Z,4.739
6.5,28.375,2019-07-29T22:00:00Z,4.574
7,28.375,2019-07-29T22:00:00Z,4.711
7.5,28.375,2019-07-29T22:00:00Z,4.02
8,28.25,2019-07-29T22:00:00Z,3.48
8.5,28.25,2019-07-29T22:00:00Z,3.507
9,28.25,2019-07-29T22:00:00Z,3.951
9.5,28.125,2019-07-29T22:00:00Z,3.222
10,27.875,2019-07-29T22:00:00Z,1.994
0,28.875,2019-07-30T00:00:00Z,8.948
0.5,28.875,2019-07-30T00:00:00Z,8.391
1,28.75,2019-07-30T00:00:00Z,7.645
1.5,28.75,2019-07-30T00:00:00Z,7.342
2,28.625,2019-07-30T00:00:00Z,7.007
2.5,28.625,2019-07-30T00:00:00Z,6.999
3,28.5,2019-07-30T00:00:00Z,6.243
3.5,28.5,2019-07-30T00:00:00Z,5.907
4,28.5,2019-07-30T00:00:00Z,5.572
4.5,28.5,2019-07-30T00:00:00Z,5.414
5,28.5,2019-07-30T00:00:00Z,5.406
5.5,28.375,2019-07-30T00:00:00Z,4.977
6,28.375,2019-07-30T00:00:00Z,4.793
6.5,28.375,2019-07-30T00:00:00Z,4.143
7,28.375,2019-07-30T00:00:00Z,3.894
7.5,28.25,2019-07-30T00:00:00Z,3.626
8,28.25,2019-07-30T00:00:00Z,3.541
8.5,28.25,2019-07-30T00:00:00Z,3.523
9,28.25,2019-07-30T00:00:00Z,3.505
9.5,28.125,2019-07-30T00:00:00Z,2.95
10,28,2019-07-30T00:00:00Z,2.338
0,28.75,2019-07-30T02:00:00Z,7.508
0.5,28.625,2019-07-30T02:00:00Z,6.201
1,28.625,2019-07-30T02:00:00Z,5.881
1.5,28.5,2019-07-30T02:00:00Z,5.869
2,28.5,2019-07-30T02:00:00Z,5.794
2.5,28.5,2019-07-30T02:00:00Z,5.395
3,28.5,2019-07-30T02:00:00Z,4.706
3.5,28.5,2019-07-30T02:00:00Z,4.621
4,28.375,2019-07-30T02:00:00Z,4.118
4.5,28.375,2019-07-30T02:00:00Z,4.112
5,28.375,2019-07-30T02:00:00Z,4.006
5.5,28.375,2019-07-30T02:00:00Z,3.719
6,28.375,2019-07-30T02:00:00Z,3.783
6.5,28.375,2019-07-30T02:00:00Z,4.026
7,28.375,2019-07-30T02:00:00Z,4.065
7.5,28.375,2019-07-30T02:00:00Z,4.096
8,28.25,2019-07-30T02:00:00Z,3.361
8.5,28.25,2019-07-30T02:00:00Z,3.228
9,28.25,2019-07-30T02:00:00Z,3.077
9.5,28.125,2019-07-30T02:00:00Z,3.123
10,28,2019-07-30T02:00:00Z,1.843
0,28.75,2019-07-30T04:00:00Z,8.16
0.5,28.75,2019-07-30T04:00:00Z,8.029
1,28.75,2019-07-30T04:00:00Z,8.089
1.5,28.75,2019-07-30T04:00:00Z,8.088
2,28.75,2019-07-30T04:00:00Z,8.159
2.5,28.75,2019-07-30T04:00:00Z,8.087
3,28.75,2019-07-30T04:00:00Z,7.976
3.5,28.75,2019-07-30T04:00:00Z,8.012
4,28.75,2019-07-30T04:00:00Z,7.935
4.5,28.75,2019-07-30T04:00:00Z,7.869
5,28.625,2019-07-30T04:00:00Z,7.611
5.5,28.625,2019-07-30T04:00:00Z,7.802
6,28.625,2019-07-30T04:00:00Z,7.468
6.5,28.625,2019-07-30T04:00:00Z,7.469
7,28.625,2019-07-30T04:00:00Z,7.531
7.5,28.625,2019-07-30T04:00:00Z,7.46
8,28.625,2019-07-30T04:00:00Z,6.258
8.5,28.375,2019-07-30T04:00:00Z,4.071
9,28.25,2019-07-30T04:00:00Z,3.156
9.5,27.75,2019-07-30T04:00:00Z,0
10,27.25,2019-07-30T04:00:00Z,0.003
0,28.75,2019-07-30T06:00:00Z,8.178
0.5,28.75,2019-07-30T06:00:00Z,8.172
1,28.75,2019-07-30T06:00:00Z,8.17
1.5,28.75,2019-07-30T06:00:00Z,8.167
2,28.75,2019-07-30T06:00:00Z,8.166
2.5,28.75,2019-07-30T06:00:00Z,8.092
3,28.75,2019-07-30T06:00:00Z,8.095
3.5,28.75,2019-07-30T06:00:00Z,8.16
4,28.75,2019-07-30T06:00:00Z,8.09
4.5,28.75,2019-07-30T06:00:00Z,8.087
5,28.75,2019-07-30T06:00:00Z,7.873
5.5,28.625,2019-07-30T06:00:00Z,7.091
6,28.5,2019-07-30T06:00:00Z,5.259
6.5,28.375,2019-07-30T06:00:00Z,4.088
7,28.375,2019-07-30T06:00:00Z,3.935
7.5,28.375,2019-07-30T06:00:00Z,3.471
8,28.25,2019-07-30T06:00:00Z,3.457
8.5,28.25,2019-07-30T06:00:00Z,3.387
9,28.25,2019-07-30T06:00:00Z,3.203
9.5,28.125,2019-07-30T06:00:00Z,2.237
10,27.875,2019-07-30T06:00:00Z,1.169
0,28.75,2019-07-30T08:00:00Z,8.325
0.5,28.75,2019-07-30T08:00:00Z,8.322
1,28.75,2019-07-30T08:00:00Z,8.246
1.5,28.75,2019-07-30T08:00:00Z,8.251
2,28.75,2019-07-30T08:00:00Z,8.312
2.5,28.75,2019-07-30T08:00:00Z,8.31
3,28.75,2019-07-30T08:00:00Z,8.241
3.5,28.75,2019-07-30T08:00:00Z,8.233
4,28.75,2019-07-30T08:00:00Z,8.17
4.5,28.75,2019-07-30T08:00:00Z,8.164
5,28.75,2019-07-30T08:00:00Z,8.16
5.5,28.75,2019-07-30T08:00:00Z,8.034
6,28.75,2019-07-30T08:00:00Z,7.977
6.5,28.625,2019-07-30T08:00:00Z,7.21
7,28.5,2019-07-30T08:00:00Z,4.646
7.5,28.375,2019-07-30T08:00:00Z,4.012
8,28.375,2019-07-30T08:00:00Z,3.601
8.5,28.25,2019-07-30T08:00:00Z,3.328
9,28.25,2019-07-30T08:00:00Z,2.881
9.5,27.75,2019-07-30T08:00:00Z,0.152
10,27.5,2019-07-30T08:00:00Z,0.095
0,28.75,2019-07-30T10:00:00Z,8.613
0.5,28.875,2019-07-30T10:00:00Z,8.541
1,28.875,2019-07-30T10:00:00Z,8.548
1.5,28.875,2019-07-30T10:00:00Z,8.545
2,28.875,2019-07-30T10:00:00Z,8.475
2.5,28.875,2019-07-30T10:00:00Z,8.467
3,28.75,2019-07-30T10:00:00Z,8.465
3.5,28.75,2019-07-30T10:00:00Z,8.401
4,28.75,2019-07-30T10:00:00Z,8.394
4.5,28.75,2019-07-30T10:00:00Z,8.395
5,28.75,2019-07-30T10:00:00Z,8.253
5.5,28.75,2019-07-30T10:00:00Z,7.522
6,28.5,2019-07-30T10:00:00Z,5.562
6.5,28.375,2019-07-30T10:00:00Z,3.507
7,28.375,2019-07-30T10:00:00Z,3.879
7.5,28.25,2019-07-30T10:00:00Z,3.6
8,28.25,2019-07-30T10:00:00Z,3.078
8.5,28.125,2019-07-30T10:00:00Z,2.814
9,28.125,2019-07-30T10:00:00Z,2.27
9.5,28.125,2019-07-30T10:00:00Z,1.952
10,27.75,2019-07-30T10:00:00Z,0
0,28.75,2019-07-30T12:00:00Z,8.447
0.5,28.75,2019-07-30T12:00:00Z,8.478
1,28.75,2019-07-30T12:00:00Z,8.475
1.5,28.75,2019-07-30T12:00:00Z,8.47
2,28.75,2019-07-30T12:00:00Z,8.471
2.5,28.75,2019-07-30T12:00:00Z,8.468
3,28.75,2019-07-30T12:00:00Z,8.467
3.5,28.75,2019-07-30T12:00:00Z,8.468
4,28.75,2019-07-30T12:00:00Z,8.402
4.5,28.75,2019-07-30T12:00:00Z,8.128
5,28.625,2019-07-30T12:00:00Z,6.32
5.5,28.375,2019-07-30T12:00:00Z,3.633
6,28.375,2019-07-30T12:00:00Z,3.72
6.5,28.375,2019-07-30T12:00:00Z,3.595
7,28.25,2019-07-30T12:00:00Z,3.323
7.5,28.25,2019-07-30T12:00:00Z,3.106
8,28.25,2019-07-30T12:00:00Z,2.953
8.5,28.125,2019-07-30T12:00:00Z,2.137
9,28,2019-07-30T12:00:00Z,1.992
9.5,28,2019-07-30T12:00:00Z,1.813
10,27.875,2019-07-30T12:00:00Z,0.119
0,28.875,2019-07-30T14:00:00Z,9.183
0.5,28.875,2019-07-30T14:00:00Z,9.038
1,28.875,2019-07-30T14:00:00Z,8.827
1.5,28.875,2019-07-30T14:00:00Z,8.681
2,28.75,2019-07-30T14:00:00Z,8.547
2.5,28.75,2019-07-30T14:00:00Z,8.544
3,28.75,2019-07-30T14:00:00Z,8.268
3.5,28.625,2019-07-30T14:00:00Z,5.403
4,28.375,2019-07-30T14:00:00Z,3.441
4.5,28.375,2019-07-30T14:00:00Z,3.4
5,28.375,2019-07-30T14:00:00Z,3.362
5.5,28.375,2019-07-30T14:00:00Z,3.374
6,28.375,2019-07-30T14:00:00Z,3.389
6.5,28.375,2019-07-30T14:00:00Z,3.304
7,28.25,2019-07-30T14:00:00Z,3.186
7.5,28.25,2019-07-30T14:00:00Z,3.2
8,28.25,2019-07-30T14:00:00Z,3.132
8.5,28.25,2019-07-30T14:00:00Z,3.05
9,28.25,2019-07-30T14:00:00Z,2.95
9.5,28.125,2019-07-30T14:00:00Z,2.049
10,27.625,2019-07-30T14:00:00Z,0
0,29.375,2019-07-30T16:00:00Z,10.57
0.5,29,2019-07-30T16:00:00Z,10.15
1,28.875,2019-07-30T16:00:00Z,9.666
1.5,28.875,2019-07-30T16:00:00Z,9.123
2,28.75,2019-07-30T16:00:00Z,6.384
2.5,28.625,2019-07-30T16:00:00Z,5.823
3,28.5,2019-07-30T16:00:00Z,5.001
3.5,28.5,2019-07-30T16:00:00Z,4.598
4,28.5,2019-07-30T16:00:00Z,4.344
4.5,28.5,2019-07-30T16:00:00Z,4.088
5,28.5,2019-07-30T16:00:00Z,3.893
5.5,28.5,2019-07-30T16:00:00Z,3.754
6,28.5,2019-07-30T16:00:00Z,3.672
6.5,28.5,2019-07-30T16:00:00Z,3.621
7,28.375,2019-07-30T16:00:00Z,3.172
7.5,28.25,2019-07-30T16:00:00Z,3.18
8,28.25,2019-07-30T16:00:00Z,3.065
8.5,28.125,2019-07-30T16:00:00Z,2.895
9,28.125,2019-07-30T16:00:00Z,2.31
9.5,28.125,2019-07-30T16:00:00Z,1.982
10,27.875,2019-07-30T16:00:00Z,0.096
0,31.5,2019-07-30T18:00:00Z,10.931
0.5,31.25,2019-07-30T18:00:00Z,10.928
1,31,2019-07-30T18:00:00Z,11.031
1.5,29.25,2019-07-30T18:00:00Z,11.756
2,29,2019-07-30T18:00:00Z,10.664
2.5,28.75,2019-07-30T18:00:00Z,5.998
3,28.625,2019-07-30T18:00:00Z,5.443
3.5,28.625,2019-07-30T18:00:00Z,5.243
4,28.5,2019-07-30T18:00:00Z,5.104
4.5,28.5,2019-07-30T18:00:00Z,5.059
5,28.5,2019-07-30T18:00:00Z,4.945
5.5,28.5,2019-07-30T18:00:00Z,4.871
6,28.5,2019-07-30T18:00:00Z,4.411
6.5,28.5,2019-07-30T18:00:00Z,3.74
7,28.5,2019-07-30T18:00:00Z,3.706
7.5,28.5,2019-07-30T18:00:00Z,3.704
8,28.375,2019-07-30T18:00:00Z,3.311
8.5,28.25,2019-07-30T18:00:00Z,3.187
9,28.25,2019-07-30T18:00:00Z,3.167
9.5,28.25,2019-07-30T18:00:00Z,2.787
10,28.125,2019-07-30T18:00:00Z,1.889
0,33,2019-07-30T20:00:00Z,12.165
0.5,32.25,2019-07-30T20:00:00Z,12.406
1,31.75,2019-07-30T20:00:00Z,12.183
1.5,31.125,2019-07-30T20:00:00Z,12.905
2,30.375,2019-07-30T20:00:00Z,13.482
2.5,29.625,2019-07-30T20:00:00Z,13.273
3,29.375,2019-07-30T20:00:00Z,13.001
3.5,29.125,2019-07-30T20:00:00Z,10.231
4,28.75,2019-07-30T20:00:00Z,6.412
4.5,28.75,2019-07-30T20:00:00Z,6.562
5,28.75,2019-07-30T20:00:00Z,6.342
5.5,28.625,2019-07-30T20:00:00Z,4.332
6,28.625,2019-07-30T20:00:00Z,4.494
6.5,28.5,2019-07-30T20:00:00Z,4.133
7,28.5,2019-07-30T20:00:00Z,4.256
7.5,28.5,2019-07-30T20:00:00Z,4.335
8,28.5,2019-07-30T20:00:00Z,4.304
8.5,28.375,2019-07-30T20:00:00Z,3.253
9,28.25,2019-07-30T20:00:00Z,2.799
9.5,28.125,2019-07-30T20:00:00Z,2.388
10,28,2019-07-30T20:00:00Z,1.48
0,33.25,2019-07-30T22:00:00Z,13.598
0.5,33,2019-07-30T22:00:00Z,13.375
1,31.625,2019-07-30T22:00:00Z,13.294
1.5,31.5,2019-07-30T22:00:00Z,13.155
2,30.125,2019-07-30T22:00:00Z,12.988
2.5,29.125,2019-07-30T22:00:00Z,11.248
3,29,2019-07-30T22:00:00Z,9.866
3.5,28.875,2019-07-30T22:00:00Z,8.968
4,28.875,2019-07-30T22:00:00Z,8.048
4.5,28.75,2019-07-30T22:00:00Z,5.968
5,28.75,2019-07-30T22:00:00Z,5.587
5.5,28.75,2019-07-30T22:00:00Z,5.366
6,28.625,2019-07-30T22:00:00Z,4.418
6.5,28.5,2019-07-30T22:00:00Z,4.217
7,28.5,2019-07-30T22:00:00Z,4.316
7.5,28.375,2019-07-30T22:00:00Z,3.473
8,28.25,2019-07-30T22:00:00Z,3.056
8.5,28.375,2019-07-30T22:00:00Z,3.103
9,28.125,2019-07-30T22:00:00Z,2.686
9.5,28.125,2019-07-30T22:00:00Z,2.015
10,27.875,2019-07-30T22:00:00Z,0.035
0,32.75,2019-07-31T00:00:00Z,14.392
0.5,32.75,2019-07-31T00:00:00Z,14.441
1,32.75,2019-07-31T00:00:00Z,14.426
1.5,30.625,2019-07-31T00:00:00Z,12.65
2,29.5,2019-07-31T00:00:00Z,11.226
2.5,29,2019-07-31T00:00:00Z,9.655
3,29,2019-07-31T00:00:00Z,9.234
3.5,28.875,2019-07-31T00:00:00Z,8.815
4,28.875,2019-07-31T00:00:00Z,7.989
4.5,28.75,2019-07-31T00:00:00Z,7.19
5,28.75,2019-07-31T00:00:00Z,6.337
5.5,28.75,2019-07-31T00:00:00Z,5.892
6,28.625,2019-07-31T00:00:00Z,4.057
6.5,28.5,2019-07-31T00:00:00Z,4.207
7,28.5,2019-07-31T00:00:00Z,3.752
7.5,28.375,2019-07-31T00:00:00Z,3.404
8,28.375,2019-07-31T00:00:00Z,3.057
8.5,28.25,2019-07-31T00:00:00Z,2.835
9,28.125,2019-07-31T00:00:00Z,2.571
9.5,28.125,2019-07-31T00:00:00Z,1.668
10,27.75,2019-07-31T00:00:00Z,0.004
0,32.5,2019-07-31T02:00:00Z,13.998
0.5,32.5,2019-07-31T02:00:00Z,14.05
1,30.75,2019-07-31T02:00:00Z,12.349
1.5,29.5,2019-07-31T02:00:00Z,10.749
2,29.25,2019-07-31T02:00:00Z,10.139
2.5,29,2019-07-31T02:00:00Z,8.9
3,29,2019-07-31T02:00:00Z,8.601
3.5,28.875,2019-07-31T02:00:00Z,7.919
4,28.875,2019-07-31T02:00:00Z,7.817
4.5,28.875,2019-07-31T02:00:00Z,7.549
5,28.75,2019-07-31T02:00:00Z,6.706
5.5,28.625,2019-07-31T02:00:00Z,4.645
6,28.5,2019-07-31T02:00:00Z,3.937
6.5,28.5,2019-07-31T02:00:00Z,3.933
7,28.375,2019-07-31T02:00:00Z,3.536
7.5,28.375,2019-07-31T02:00:00Z,3.091
8,28.25,2019-07-31T02:00:00Z,2.955
8.5,28.25,2019-07-31T02:00:00Z,2.738
9,28.125,2019-07-31T02:00:00Z,1.966
9.5,28,2019-07-31T02:00:00Z,1.708
10,28,2019-07-31T02:00:00Z,0.982
0,31.5,2019-07-31T04:00:00Z,12.413
0.5,29.625,2019-07-31T04:00:00Z,10.546
1,29.25,2019-07-31T04:00:00Z,9.659
1.5,29,2019-07-31T04:00:00Z,8.626
2,29,2019-07-31T04:00:00Z,8.616
2.5,29,2019-07-31T04:00:00Z,8.471
3,28.875,2019-07-31T04:00:00Z,7.622
3.5,28.875,2019-07-31T04:00:00Z,7.292
4,28.875,2019-07-31T04:00:00Z,7.188
4.5,28.875,2019-07-31T04:00:00Z,6.887
5,28.75,2019-07-31T04:00:00Z,6.31
5.5,28.75,2019-07-31T04:00:00Z,5.361
6,28.625,2019-07-31T04:00:00Z,4.051
6.5,28.5,2019-07-31T04:00:00Z,3.355
7,28.375,2019-07-31T04:00:00Z,2.982
7.5,28.25,2019-07-31T04:00:00Z,3.184
8,28.25,2019-07-31T04:00:00Z,3.166
8.5,28.25,2019-07-31T04:00:00Z,2.739
9,28.25,2019-07-31T04:00:00Z,2.33
9.5,28.125,2019-07-31T04:00:00Z,1.91
10,28,2019-07-31T04:00:00Z,1.213
0,29.375,2019-07-31T06:00:00Z,9.876
0.5,29.125,2019-07-31T06:00:00Z,8.734
1,29,2019-07-31T06:00:00Z,7.942
1.5,28.875,2019-07-31T06:00:00Z,7.641
2,28.875,2019-07-31T06:00:00Z,7.435
2.5,28.875,2019-07-31T06:00:00Z,7.2
3,28.875,2019-07-31T06:00:00Z,7.035
3.5,28.75,2019-07-31T06:00:00Z,6.157
4,28.75,2019-07-31T06:00:00Z,4.718
4.5,28.625,2019-07-31T06:00:00Z,3.959
5,28.5,2019-07-31T06:00:00Z,3.746
5.5,28.375,2019-07-31T06:00:00Z,3.167
6,28.375,2019-07-31T06:00:00Z,2.977
6.5,28.375,2019-07-31T06:00:00Z,3.082
7,28.25,2019-07-31T06:00:00Z,3.081
7.5,28.25,2019-07-31T06:00:00Z,2.93
8,28.25,2019-07-31T06:00:00Z,2.715
8.5,28.25,2019-07-31T06:00:00Z,2.134
9,28.125,2019-07-31T06:00:00Z,2.025
9.5,28,2019-07-31T06:00:00Z,1.162
10,27.875,2019-07-31T06:00:00Z,0.012
0,29,2019-07-31T08:00:00Z,8.99
0.5,29,2019-07-31T08:00:00Z,8.444
1,28.875,2019-07-31T08:00:00Z,7.416
1.5,28.875,2019-07-31T08:00:00Z,7.343
2,28.875,2019-07-31T08:00:00Z,7.177
2.5,28.875,2019-07-31T08:00:00Z,6.945
3,28.875,2019-07-31T08:00:00Z,6.709
3.5,28.875,2019-07-31T08:00:00Z,6.463
4,28.75,2019-07-31T08:00:00Z,5.673
4.5,28.75,2019-07-31T08:00:00Z,4.362
5,28.625,2019-07-31T08:00:00Z,3.612
5.5,28.625,2019-07-31T08:00:00Z,3.233
6,28.5,2019-07-31T08:00:00Z,3.14
6.5,28.5,2019-07-31T08:00:00Z,3.105
7,28.5,2019-07-31T08:00:00Z,3.038
7.5,28.375,2019-07-31T08:00:00Z,2.874
8,28.375,2019-07-31T08:00:00Z,2.835
8.5,28.25,2019-07-31T08:00:00Z,2.719
9,28.25,2019-07-31T08:00:00Z,2.286
9.5,28.125,2019-07-31T08:00:00Z,1.942
10,28,2019-07-31T08:00:00Z,0.745
0,28.875,2019-07-31T10:00:00Z,7.743
0.5,28.875,2019-07-31T10:00:00Z,7.773
1,28.875,2019-07-31T10:00:00Z,7.74
1.5,28.875,2019-07-31T10:00:00Z,7.576
2,28.875,2019-07-31T10:00:00Z,6.51
2.5,28.75,2019-07-31T10:00:00Z,5.425
3,28.75,2019-07-31T10:00:00Z,4.408
3.5,28.625,2019-07-31T10:00:00Z,3.928
4,28.625,2019-07-31T10:00:00Z,3.569
4.5,28.625,2019-07-31T10:00:00Z,2.956
5,28.5,2019-07-31T10:00:00Z,3.015
5.5,28.5,2019-07-31T10:00:00Z,2.706
6,28.5,2019-07-31T10:00:00Z,2.535
6.5,28.375,2019-07-31T10:00:00Z,2.646
7,28.375,2019-07-31T10:00:00Z,2.642
7.5,28.25,2019-07-31T10:00:00Z,2.41
8,28.25,2019-07-31T10:00:00Z,2.036
8.5,28.25,2019-07-31T10:00:00Z,1.991
9,28.125,2019-07-31T10:00:00Z,1.861
9.5,28.125,2019-07-31T10:00:00Z,1.236
10,27.875,2019-07-31T10:00:00Z,0
0,28.75,2019-07-31T12:00:00Z,6.182
0.5,28.75,2019-07-31T12:00:00Z,6.245
1,28.75,2019-07-31T12:00:00Z,6.455
