Date,Time,Site,Station_ID,Depth_TMB,Depth_m,Comments,chla_ug.L,TSS_mg.L,VSS_mg.L,TDS_mg.L,NH4_mg.L,Nox_mg.L,TKN_mg.L,TP_mg.L,DOPO4_mg.L,TOC_mg.L,DOC_mg.L,Alkalinity_mg.L,Cl_mg.L,SO4_mg.L,Tfe_ug.L,TMn_ug.L,DMn_ug.L,Ca_mg.L,Mg_mg.L,Na_mg.L,K_mg.L,As_ug.L,Tsi_mg.L,Dsi_mg.L,Algae_cells.mL,Br_mg.L,Ecoli_MPN,FecalCol.100mL,TTHMFP_uM,Dfe_ug.L,DMn_ug.L,Pb_ug.L,STKN_mg.L,DTP_mg.L,TOPOO4_mg.L,CBOD5_mg.L,BOD20_mg.L,VSS_mg.L_alt,NO3_mg.L,NO2_mg.L,Si_mg.L,Color_mg.L,pH,SBFP,SolP.P_mg.L
12/15/1993,,RC-02,15169,B,,,4.9,5.8,,187,<0.05,0.23,0.55,0.05,0.02,4.62,4.29,103,,,,,,,,,,,,,,,,2,,30,<10,<5,0.42,,,,,,,,,,,,
12/15/1993,,RC-03,11068,T,,,3.8,5.7,,192,<0.05,0.17,0.57,0.06,0.02,4.74,4.39,104,,,,,,,,,,,,,,,,12,,<20,<10,<5,0.48,,,,,,,,,,,,
12/15/1993,,RC-03,11068,B,,,4,6.3,,186,<0.05,0.17,0.58,0.05,0.03,4.67,4.49,104,,,,,,,,,,,,,,,,2,,<20,<10,<5,0.48,,,,,,,,,,,,
12/15/1993,,RC-04,15172,T,,,16,13.4,,178,<0.05,0.17,0.73,0.1,0.03,5.26,5.04,100,,,,,,,,,,,,,,,,6,,20,<10,<5,0.57,,,,,,,,,,,,
12/15/1993,,RC-04,15172,B,,,13.4,14.3,,188,<0.05,0.15,0.72,0.1,0.04,5.6,4.76,101,,,,,,,,,,,,,,,,3,,40,<10,<5,0.56,,,,,,,,,,,,
12/15/1993,,RC-05,15170,T,,,0.9,12.8,,190,<0.05,0.23,0.57,0.07,0.03,4.66,4.01,102,11.6,34.9,,,,41.1,3.32,14.9,3.89,2,,,7320,,,0,2.53,<20,<10,<5,0.54,,,,,,,,,,,,
12/15/1993,,RC-05,15170,M,,,8.9,11.6,,181,<0.05,0.24,0.56,0.07,0.02,4.4,3.91,102,12.2,36.4,,,,41.5,3.28,15.3,3.83,2,,,4820,,,2,1.59,<20,<10,<5,0.47,,,,,,,,,,,,
12/15/1993,,RC-05,15170,B,,,5,14.8,,184,<0.05,0.24,0.54,0.09,0.03,4.36,4.09,102,11.8,36.8,,,,41.5,3.28,15.3,3.97,3,,,4060,,,3,2.41,<20,<10,<5,0.49,,,,,,,,,,,,
12/15/1993,,RC-06,15199,T,,,12,60.5,,230,<0.05,0.21,0.81,0.15,0.03,5.59,4.37,129,,,,,,,,,,,,,,,,31,,60,<10,<5,0.5,,,,,,,,,,,,
12/15/1993,,RC-06,15199,B,,,11.6,61.4,,229,<0.05,0.19,0.85,0.13,0.02,5.63,4.46,130,,,,,,,,,,,,,,,,40,,40,<10,<5,0.52,,,,,,,,,,,,
01/05/1994,,RC-01,15168,T,,,6.5, <4.0,,184,<0.05,0.32,0.54,0.04,0.04,4.12,3.79,103,13.1,37.1,,,,41.9,3.41,15.3,5.05,,,,,,,0,,<20,<10,<5,0.42,,, <2,2, <4.0,,,3.7,8,7.98,,
01/05/1994,,RC-01,15168,M,,,8.2,4.1,,185,<0.05,0.35,0.47,0.04,0.02,4.11,3.93,104,13.3,35.6,,,,44,3.45,15.3,4.99,,,,,,,2,,<20,<10,<5,0.43,,, <2, <2, <4.0,,,3.7,10,8.01,,
01/05/1994,,RC-01,15168,B,,,8.7,5,,183,<0.05,0.31,0.49,0.04,0.01,4.19,3.94,104,13,36.2,,,,42.2,3.41,15.2,5.11,,,,,,,7,,<20,<10,<5,0.45,,,2,3.3,4,,,3.7,10,8.09,,
01/05/1994,,RC-02,15169,T,,,9.1,5.6,,187,<0.05,0.31,0.52,0.05,0.01,4.28,3.96,103,13.1,37.2,,,,41.5,3.41,15.1,5.02,,,,,,,2,,<20,<10,<5,0.41,,,2,3.2,4,,,3.7,11,8.1,,
01/05/1994,,RC-02,15169,M,,,19.3,6.5,,189,<0.05,0.25,0.59,0.05,0.03,4.7,4.07,105,13.4,37.1,,,,42.9,3.49,15,5.06,,,,,,,2,,<20,<10,<5,0.41,,,2.1,2.8,4.9,,,3.63,11,8.06,,
01/05/1994,,RC-02,15169,B,,,7.8,12.1,,190,<0.05,0.23,0.64,0.08,0.01,4.8,4.1,104,13.5,38.4,,,,43.6,3.49,15.3,5.22,,,,,,,0,,<20,<10,<5,0.48,,,2,4.7,5.5,,,3.61,12,8.11,,
01/05/1994,,RC-03,11068,T,,,41.8,17.8,,194,<0.05,0.09,0.8,0.1,0.01,5.28,4.51,107,11.9,34.6,,,,42.6,3.51,13.5,5.37,,,,,,,0,,30,<10,<5,0.46,,, <2,2.1,6.5,,,5.54,17,8.05,,
01/05/1994,,RC-03,11068,B,,,31,17.8,,191,<0.05,0.08,0.82,0.11,0.01,5.4,4.38,107,12.2,33.3,,,,41.9,3.49,13.6,5.41,,,,,,,4,,60,<10,<5,0.45,,, <2,2.7,6.8,,,5.5,16,8.18,,
01/05/1994,,RC-04,15172,M,,,7.6,10.8,,187,<0.05,0.25,0.56,0.06,0.01,4.28,3.88,103,12.8,35.3,,,,41.9,3.33,14.4,4.86,,,,,,,0,,<20,<10,<5,0.46,,, <2, <2,4.2,,,3.78,9,8.31,,
01/05/1994,,RC-05,15170,T,,,9.7,11.9,,190,<0.05,0.25,0.61,0.06,0.03,4.22,3.83,105,11.9,37.8,,,,41.9,3.35,14.4,5.08,<1.0,,,,,,4,2.14,<20,<10,<5,0.48,,, <2,2,4.3,,,3.74,10,8.29,,
01/05/1994,,RC-05,15170,M,,,9.7,12.1,,190,<0.05,0.26,0.54,0.06,0.01,4.35,3.89,103,12,35.9,,,,42.6,3.33,14.9,4.99,1,,,,,,0,2.73,<20,<10,<5,0.45,,,2.6,4.1,5.1,,,3.7,9,8.29,,
01/05/1994,,RC-05,15170,B,,,40.1,42.2,,252,<0.05,0.06,0.81,0.14,0.01,5.83,4.46,142,17.8,50.2,,,,59.5,3.74,21.7,5.48,2,,,,,,13,2.68,40,<10,<5,0.42,,,2,3.1,10.9,,,3.7,17,8.52,,
01/05/1994,,RC-06,15199,M,,,32.5,42.3,,255,<0.05,0.06,0.78,0.14,0.01,5.75,4.57,125,17.5,47.6,,,,59.2,3.82,22,5.5,,,,,,,20,,<20,<10,<5,0.41,,,2.3,3.4,11.7,,,3.66,15,8.5,,
02/15/1994,,RC-01,15168,T,,,5.1, <4.0,,194,<0.05,0.26,0.52,0.03,<0.01,4.08,3.86,105,12.6,40.1,,,,40.5,3.48,15.4,4.09,,,,,,,0,,60,<10,<5,0.46,,, <2, <2, <4.0,,,3.44,9,7.88,,
02/15/1994,,RC-01,15168,M,,,4.4, <4.0,,187,<0.05,0.26,0.56,0.04,<0.01,4.32,3.87,105,12.6,42.3,,,,40.7,3.45,15.5,4.05,,,,,,,0,,40,<10,<5,0.45,,, <2, <2, <4.0,,,3.52,9,7.94,,
02/15/1994,,RC-01,15168,B,,,2,5.6,,188,<0.05,0.27,0.51,0.04,<0.01,4.19,3.92,105,12.9,38.9,,,,40.2,3.5,15.5,4.11,,,,,,,0,,80,<10,<5,0.48,,, <2, <2, <4.0,,,3.52,9,8.02,,
02/15/1994,,RC-02,15169,T,,,1.2,5,,191,<0.05,0.25,0.5,0.04,<0.01,4.84,4.52,101,12.6,41.7,,,,40.2,3.5,15.1,4.16,,,,,,,7,,30,<10,<5,0.45,,, <2, <2, <4.0,,,3.44,10,8.03,,
02/15/1994,,RC-02,15169,M,,,4.4,5.2,,197,<0.05,0.24,0.53,0.04,<0.01,4.42,3.99,106,12.5,41.7,,,,40.2,3.55,15.2,4.13,,,,,,,6,,40,<10,<5,0.48,,, <2, <2, <4.0,,,3.48,10,8.1,,
02/15/1994,,RC-02,15169,B,,,4.9,5.6,,195,<0.05,0.24,0.55,0.04,<0.01,4.42,3.95,106,12.3,43.9,,,,40.2,3.58,15.4,4.15,,,,,,,5,,40,<10,<5,0.49,,, <2, <2, <4.0,,,3.48,10,8.1,,
02/15/1994,,RC-03,11068,T,,,4.9,5,,197,<0.05,0.22,0.59,0.04,<0.01,4.75,4.23,107,12.7,43,,,,40.2,3.63,15,4.18,,,,,,,2,,40,<10,<5,0.52,,, <2, <2, <4.0,,,3.64,10,8.09,,
02/15/1994,,RC-03,11068,B,,,1.1,13.3,,194,<0.05,0.21,0.64,0.04,0.01,4.68,4.21,108,17.6,41.5,,,,40.7,3.55,15.1,4.15,,,,,,,2,,50,<10,<5,0.56,,, <2, <2, <4.0,,,3.64,11,8.02,,
02/15/1994,,RC-04,15172,M,,,6.2,13.4,,217,0.1,0.13,0.73,0.07,0.01,5.56,4.93,116,12.9,43.9,,,,44.7,4.1,15.2,4.28,,,,,,,0,,60,<10,<5,0.59,,, <2, <2, <4.0,,,4.45,13,8.08,,
02/15/1994,,RC-05,15170,T,,,4.5,7.9,,192,<0.05,0.25,0.56,0.04,<0.01,4.67,4.49,108,12.7,40.8,,,,40.2,3.45,14.9,3.99,<1.0,,,,,,0,2.26,30,<10,<5,0.45,,, <2,2, <4.0,,,3.32,11,8.05,,
02/15/1994,,RC-05,15170,M,,,4.4,6.6,,194,<0.05,0.26,0.58,0.05,<0.01,4.86,4.01,107,12.8,41.3,,,,41.2,3.45,15.1,4.06,<1.0,,,,,,0,2.73,40,<10,<5,0.47,,, <2,2, <4.0,,,3.36,9,8.13,,
02/15/1994,,RC-05,15170,B,,,1.2,12.2,,195,<0.05,0.27,0.55,0.05,<0.01,4.51,4.08,106,12.1,39.7,,,,41.2,3.53,14.9,4.16,<1.0,,,,,,0,2.07,50,<10,<5,0.49,,, <2, <2, <4.0,,,3.24,9,8.1,,
02/15/1994,,RC-06,15199,M,,,11.4,27.4,,287,<0.05,0.05,0.76,0.09,<0.01,5.1,4.02,151,23.1,75.9,,,,61.5,4.28,26.9,4.27,,,,,,,2,,70,<10,<5,0.39,,, <2,2,5.5,,,2.19,11,8.3,,
03/10/1994,,RC-01,15168,T,,,2.9,5.2,,201,<0.05,0.33,0.49,0.04,0.03,4.86,4.31,104,12.9,35.7,,,,42.5,3.4,15.9,4.17,,,,,,,0,,20,<10,<5,0.46,,, <2,2, <4.0,,,3.33,7,8.5,,
03/10/1994,,RC-01,15168,M,,,3.1,6,,196,<0.05,0.34,0.49,0.04,0.01,4.26,4.02,105,14.2,34.6,,,,42,3.39,15.9,4.06,,,,,,,2,,<20,<10,<5,0.45,,, <2,2, <4.0,,,3.29,7,8.39,,
03/10/1994,,RC-01,15168,B,,,3.3,5.1,,198,<0.05,0.34,0.47,0.04,0.01,4.5,3.95,105,12.9,35.7,,,,41.4,3.39,15.7,4.1,,,,,,,0,,<20,<10,<5,0.46,,, <2,2, <4.0,,,3.44,7,8.29,,
03/10/1994,,RC-02,15169,T,,,1.3,8.7,,201,<0.05,0.39,0.54,0.05,0.04,4.99,4.55,107,13.5,36.1,,,,42.7,3.39,16,4.09,,,,,,,4,,30,<10,<5,0.53,,,2,4.1, <4.0,,,3.5,9,8.31,,
03/10/1994,,RC-02,15169,M,,,2,8.4,,205,<0.05,0.38,0.63,0.07,0.01,4.57,4.34,107,12.7,35.9,,,,52,3.51,16.1,4.09,,,,,,,12,,20,<10,<5,0.51,,, <2,2, <4.0,,,3.46,9,8.28,,
03/10/1994,,RC-02,15169,B,,,1.9,8.7,,203,<0.05,0.37,0.67,0.05,0.03,4.55,4.19,106,13.2,34.5,,,,42.4,3.48,16.7,4.09,,,,,,,11,,30,<10,<5,0.55,,, <2,2, <4.0,,,3.5,8,8.3,,
03/10/1994,,RC-03,11068,T,,,2.7,7.5,,196,<0.05,0.29,0.61,0.04,0.02,6.04,5.66,108,12.9,34.4,,,,42.4,3.55,15.7,4.12,,,,,,,0,,20,<10,<5,0.52,,,2,5.4, <4.0,,,3.74,10,8.27,,
03/10/1994,,RC-03,11068,B,,,6.2,7.9,,200,<0.05,0.3,0.56,0.05,0.01,4.71,4.35,107,12.9,33.7,,,,42,3.53,15.5,4.09,,,,,,,2,,30,<10,<5,0.52,,, <2,2, <4.0,,,3.66,9,8.21,,
03/10/1994,,RC-04,15172,M,,,3.4,25.1,,194,0.19,0.9,1.2,0.15,0.12,8.91,7.31,92.2,9,26.3,,,,33.4,3.31,10.6,4.73,,,,,,,39,,190,<10,<5,0.89,,,2.8,4.4,5.1,,,8.9,56,8.08,,
03/10/1994,,RC-05,15170,T,,,2.4,14.8,,211,0.08,0.49,0.75,0.05,0.02,5.59,5.05,108,13,36,,,,42.4,3.39,16.3,4.12,1,,,,,,24,1.74,60,<10,<5,0.71,,,2.2,3.8,4,,,3.78,11,8,,
03/10/1994,,RC-05,15170,M,,,1.8,15.5,,206,0.07,0.48,0.67,0.07,0.04,4.83,4.47,108,13,38.8,,,,42,3.46,15.9,4.01,2,,,,,,16,1.97,60,<10,<5,0.58,,,2,3.6,4.2,,,3.78,11,8.22,,
03/10/1994,,RC-05,15170,B,,,3.6,14.6,,207,0.07,0.49,0.66,0.07,0.03,4.77,4.41,108,13.4,35.2,,,,42.5,3.43,16,4.1,1,,,,,,16,2.12,50,<10,<5,0.55,,, <2,2.4, <4.0,,,3.78,12,8.27,,
03/10/1994,,RC-06,15199,M,,,1.8,139,,252,0.09,2.82,1.17,0.2,0.07,7.38,5.71,130,11.9,36.1,,,,51.3,3.79,16.5,4.2,,,,,,,8400,,90,<10,<5,0.85,,,3.1,5.7,9.2,,,8.66,34,8.2,,
04/07/1994,,RC-01,15168,T,,,2.7,4.7,,188,<0.05,0.27,0.54,0.04,0.01,4.71,4.27,107,11.9,36.7,,,,43.5,3.39,12.7,3.93,,,,,,,0,,40,<10,<5,0.47,,, <2,2.4, <4.0,,,2.82,9,8.32,,
04/07/1994,,RC-01,15168,M,,,6.2,4.5,,191,<0.05,0.27,0.53,0.06,0.01,4.61,4.38,106,14.1,37.5,,,,44.2,3.42,13.2,4.01,,,,,,,0,,40,<10,<5,0.46,,, <2,2, <4.0,,,2.78,11,8.32,,
04/07/1994,,RC-01,15168,B,,,8,6.6,,191,<0.05,0.28,0.72,0.06,0.01,6.71,4.05,107,13.1,36.7,,,,45.3,3.39,12.8,3.94,,,,,,,2,,50,<10,<5,0.49,,, <2,2.1, <4.0,,,2.98,10,8.19,,
04/07/1994,,RC-02,15169,T,,,8,9.5,,195,<0.05,0.35,0.57,0.04,0.01,4.67,4.17,107,13.2,36.9,,,,44.6,3.39,12.7,3.95,,,,,,,2,,60,<10,<5,0.51,,, <2,2.4, <4.0,,,2.74,12,8.18,,
04/07/1994,,RC-02,15169,M,,,2.7,8.2,,198,<0.05,0.35,0.61,0.04,0.01,4.83,4.24,107,11.9,36.4,,,,45.7,3.45,12.7,3.93,,,,,,,2,,90,<10,<5,0.54,,, <2,2, <4.0,,,2.66,12,8.22,,
04/07/1994,,RC-02,15169,B,,,1.1,10.5,,200,<0.05,0.34,0.58,0.08,0.01,5.01,4.19,107,12.4,35.9,,,,45.3,3.47,12.8,3.93,,,,,,,4,,50,<10,<5,0.53,,,2,2.3, <4.0,,,2.86,12,8.31,,
04/07/1994,,RC-03,11068,T,,,10.5,9.3,,186,<0.05,0.29,0.6,0.07,0.01,5.01,4.44,107,12.7,34.8,,,,45.3,3.42,12.6,3.99,,,,,,,0,,40,<10,<5,0.52,,, <2,2.3, <4.0,,,1.61,15,8.29,,
04/07/1994,,RC-03,11068,B,,,10.7,23.6,,203,<0.05,0.37,0.66,0.06,0.02,4.81,4.07,109,12.9,36.5,,,,45.7,3.59,12.5,4.03,,,,,,,2,,40,60,<5,0.59,,, <2,2,4,,,3.83,13,8.12,,
04/07/1994,,RC-04,15172,M,,,24,22.8,,194,<0.05,0.51,0.92,0.07,0.01,6.6,5.39,109,12.1,33.4,,,,46,3.7,12.1,4.23,,,,,,,2,,110,<10,<5,0.65,,,2,3.5,5.1,,,1.65,25,8.38,,
04/07/1994,,RC-05,15170,T,,,8.9,12.8,,200,<0.05,0.49,0.63,0.04,0.01,4.96,4.35,110,13.3,38.2,,,,46,3.33,13.6,3.93,3,,,,,,0,2,40,<10,<5,0.57,,, <2,2, <4.0,,,2.74,14,8.36,,
04/07/1994,,RC-05,15170,M,,,8.9,12.9,,202,<0.05,0.49,0.61,0.07,0.02,4.74,4.36,109,12.8,37.9,,,,45.3,3.33,13.5,3.9,2,,,,,,2,2.15,40,<10,<5,0.57,,, <2,2, <4.0,,,2.86,13,8.25,,
04/07/1994,,RC-05,15170,B,,,7.7,20.6,,203,<0.05,0.51,0.68,0.06,0.01,4.88,4.22,108,12.5,37.3,,,,46.4,3.38,13.2,3.94,3,,,,,,0,2.11,50,<10,<5,0.56,,,2,2.5, <4.0,,,2.78,16,8.28,,
04/07/1994,,RC-06,15199,M,,,35.6,50.2,,248,<0.05,0.74,1.12,0.12,0.02,6.7,5.52,133,15.5,46.5,,,,58.7,3.62,18.6,4,,,,,,,39,,50,<10,<5,0.67,,,3.2,4.6,8.3,,,5.24,28,8.41,,
04/20/1994,,RC-01,15168,T,,,0.7, <4.0,,192,<0.05,0.36,0.46,0.02,0.01,4.66,4.2,105,,,,,,,,,,,,,,,,0,,20,<10,<5,0.41,,, <2,,,,,,,,,
04/20/1994,,RC-01,15168,M,,,2.9, <4.0,,192,<0.05,0.42,0.46,0.03,0.01,4.51,3.99,106,,,,,,,,,,,,,,,,0,,20,<10,<5,0.45,,, <2,,,,,,,,,
04/20/1994,,RC-01,15168,B,,,4.6, <4.0,,186,<0.05,0.46,0.5,0.04,0.02,4.56,4.06,104,,,,,,,,,,,,,,,,0,,20,<10,<5,0.48,,, <2,,,,,,,,,
04/20/1994,,RC-02,15169,T,,,2, <4.0,,195,<0.05,0.42,0.5,0.03,0.01,4.61,4.09,107,,,,,,,,,,,,,,,,0,,20,<10,<5,0.47,,, <2,,,,,,,,,
04/20/1994,,RC-02,15169,M,,,2.2, <4.0,,190,<0.05,0.42,0.53,0.04,0.01,4.55,4.14,106,,,,,,,,,,,,,,,,0,,20,<10,<5,0.49,,, <2,,,,,,,,,
04/20/1994,,RC-02,15169,B,,,2.4,13.6,,200,0.08,0.52,0.62,0.04,0.02,5.17,4.14,108,,,,,,,,,,,,,,,,0,,20,20,<5,0.57,,, <2,,,,,,,,,
04/20/1994,,RC-03,11068,T,,,4.7, <4.0,,191,<0.05,0.34,0.54,0.06,0.01,5.34,4.92,107,,,,,,,,,,,,,,,,0,,<20,<10,<5,0.46,,, <2,,,,,,,,,
04/20/1994,,RC-03,11068,B,,,1.5,13.6,,196,0.1,0.42,0.65,0.04,0.02,5.09,4.43,109,,,,,,,,,,,,,,,,0,,30,10,<5,0.57,,, <2,,,,,,,,,
04/20/1994,,RC-04,15172,M,,,13.7,22.4,,195,<0.05,0.47,0.78,0.09,0.01,6.33,5.22,112,,,,,,,,,,,,,,,,0,,30,<10,<5,0.61,,,2,,,,,,,,,
04/20/1994,,RC-05,15170,T,,,6,4,,196,<0.05,0.51,0.6,0.06,0.01,4.78,4.39,109,,,,,,,,,,,,,,,,0,,40,<10,<5,0.5,,, <2,,,,,,,,,
04/20/1994,,RC-05,15170,M,,,3.3,4.9,,202,<0.05,0.55,0.56,0.09,0.01,4.77,4.25,109,,,,,,,,,,,,,,,,0,,30,<10,<5,0.48,,, <2,,,,,,,,,
04/20/1994,,RC-05,15170,B,,,0.6,16.9,,205,<0.05,0.79,0.6,0.05,0.02,4.86,4.21,109,,,,,,,,,,,,,,,,0,,30,<10,<5,0.53,,, <2,,,,,,,,,
04/20/1994,,RC-06,15199,M,,,18.7,109,,261,0.11,0.45,1.02,0.11,0.01,6.66,4.57,145,,,,,,,,,,,,,,,,17,,20,<10,<5,0.71,,,2,,,,,,,,,
05/11/1994,,RC-01,15168,T,,,3.6, <4.0,,193,<0.05,0.41,0.6,0.02,0.01,4.46,4.25,107,12.6,35.9,,,,41.4,3.19,15.2,3.75,,,,,,,0,,<20,<10,<5,0.48,,, <2,2.2, <4.0,,,2.09,11,8.33,,
05/11/1994,,RC-01,15168,M,,,1.3, <4.0,,195,<0.05,0.42,0.57,0.02,0.01,4.6,4.2,107,12.7,35.4,,,,42.2,3.16,15.1,3.68,,,,,,,0,,<20,<10,<5,0.47,,, <2,2, <4.0,,,2.13,12,8.07,,
05/11/1994,,RC-01,15168,B,,,1.5,4.8,,192,<0.05,0.52,0.55,0.03,0.01,4.41,4,109,12.6,35.8,,,,41.7,3.19,15,3.77,,,,,,,0,,<20,<10,<5,0.52,,, <2, <2, <4.0,,,3.98,11,7.91,,
05/11/1994,,RC-02,15169,T,,,2.5, <4.0,,194,<0.05,0.4,0.52,0.03,<0.01,4.69,4.46,107,12.7,35,,,,39.4,3.1,14.9,3.7,,,,,,,0,,20,<10,<5,0.49,,, <2,2.6, <4.0,,,1.93,12,8.44,,
05/11/1994,,RC-02,15169,M,,,5.3, <4.0,,200,<0.05,0.5,0.6,0.03,0.01,4.46,4.11,110,12.5,36.9,,,,40.7,3.05,15.3,3.67,,,,,,,0,,<20,<10,<5,0.5,,, <2,2.1, <4.0,,,2.37,12,8.18,,
05/11/1994,,RC-02,15169,B,,,0.8,4.6,,199,<0.05,0.55,0.59,0.04,0.01,4.58,4.08,110,12.5,37.3,,,,41.3,3.16,15.3,3.7,,,,,,,0,,<20,<10,<5,0.49,,, <2,2, <4.0,,,2.81,13,7.97,,
05/11/1994,,RC-03,11068,T,,,2, <4.0,,194,<0.05,0.36,0.59,0.03,<0.01,4.81,4.1,109,12.4,34.8,,,,39.6,3.14,14.6,3.74,,,,,,,0,,30,<10,<5,0.49,,,2,2.9, <4.0,,,1.61,13,8.45,,
05/11/1994,,RC-03,11068,B,,,1.5,9.3,,192,<0.05,0.48,0.62,0.06,0.01,5.18,4.5,114,12.6,35,,,,41.3,3.19,14.8,3.84,,,,,,,0,,<20,60,<5,0.54,,, <2,2.8,5.1,,,3.49,14,7.99,,
05/11/1994,,RC-04,15172,M,,,17.4,32.2,,187,<0.05,0.49,1.29,0.12,0.02,7.2,5.52,103,12,30,,,,36,3.19,13.7,4.25,,,,,,,11,,40,<10,<5,0.65,,,5.9,9.6,11.3,,,5.02,28,8.06,,
05/11/1994,,RC-05,15170,T,,,2.3, <4.0,,195,<0.05,0.54,0.53,0.03,0.01,4.56,4.03,111,12.6,38,,,,55.1,3.14,15.5,3.66,<1.0,,,,,,2,2.14,<20,<10,<5,0.51,,, <2,2.5, <4.0,,,2.21,13,8.36,,
05/11/1994,,RC-05,15170,M,,,4, <4.0,,197,<0.05,0.48,0.56,0.03,0.01,4.55,3.9,112,12.3,36.5,,,,49.2,3.14,15.6,3.57,<1.0,,,,,,6,2.22,<20,<10,<5,0.52,,, <2,2.4, <4.0,,,2.21,13,8.37,,
05/11/1994,,RC-05,15170,B,,,1.5,14.8,,209,<0.05,0.71,0.57,0.07,0.01,4.8,4.18,116,12.8,35.7,,,,43.5,3.28,15.6,3.69,1,,,,,,0,2.44,<20,20,<5,0.53,,, <2, <2,6.1,,,4.18,14,7.85,,
05/11/1994,,RC-06,15199,M,,,13.4,89.2,,307,0.16,2.08,1.09,0.13,0.04,6.22,4.69,152,20.4,64.9,,,,61.8,4.18,25.8,3.84,,,,,,,186,,20,<10,<5,0.78,,, <2,2.6,14,,,8.59,24,7.86,,
05/25/1994,,RC-01,15168,T,,,1.3, <4.0,,192,<0.05,0.3,0.56,0.02,0.01,4.68,4.45,106,,,,,,,,,,,,,,,,0,,<20,<10,<5,0.51,,,2,,,,,,,,,
05/25/1994,,RC-01,15168,M,,,5.8, <4.0,,191,<0.05,0.39,0.59,0.02,0.01,4.69,4.33,110,,,,,,,,,,,,,,,,0,,<20,<10,<5,0.5,,,2.2,,,,,,,,,
05/25/1994,,RC-01,15168,B,,,1.9,8.1,,201,<0.05,0.46,0.53,0.04,0.02,4.53,4.22,111,,,,,,,,,,,,,,,,0,,<20,130,<5,0.5,,, <2,,,,,,,,,
05/25/1994,,RC-02,15169,T,,,11.8, <4.0,,179,<0.05,0.18,0.65,0.03,<0.01,4.93,4.64,100,,,,,,,,,,,,,,,,0,,<20,<10,<5,0.49,,,2.6,,,,,,,,,
05/25/1994,,RC-02,15169,M,,,6.9, <4.0,,208,<0.05,0.52,0.61,0.03,<0.01,4.73,4.37,115,,,,,,,,,,,,,,,,0,,<20,<10,<5,0.51,,,2.1,,,,,,,,,
05/25/1994,,RC-02,15169,B,,,2.2,8.8,,206,<0.05,0.54,0.62,0.07,<0.01,4.6,4.03,113,,,,,,,,,,,,,,,,0,,<20,70,<5,0.49,,,2,,,,,,,,,
05/25/1994,,RC-03,11068,T,,,9.1,4.8,,174,<0.05,0.13,0.65,0.05,0.01,5.5,4.66,90.1,,,,,,,,,,,,,,,,0,,<20,<10,<5,0.5,,,2,,,,,,,,,
05/25/1994,,RC-03,11068,B,,,4.5,11.7,,204,0.05,0.4,0.68,0.1,<0.01,4.95,4.19,116,,,,,,,,,,,,,,,,0,,<20,190,<5,0.54,,, <2,,,,,,,,,
05/25/1994,,RC-04,15172,M,,,39.8,21.9,,204,0.12,0.51,1.18,0.14,0.02,7.14,5.8,108,,,,,,,,,,,,,,,,2,,40,<10,<5,0.72,,,3.4,,,,,,,,,
05/25/1994,,RC-05,15170,T,,,4,5.7,,197,<0.05,0.39,0.67,0.04,<0.01,5.2,4.39,102,,,,,,,,,,,,,,,,0,,<20,<10,<5,0.52,,,2.1,,,,,,,,,
05/25/1994,,RC-05,15170,M,,,10.7,5.9,,191,<0.05,0.38,0.69,0.04,<0.01,4.98,4.52,103,,,,,,,,,,,,,,,,0,,<20,<10,<5,0.48,,,2.2,,,,,,,,,
05/25/1994,,RC-05,15170,B,,,11.6,32.7,,222,0.12,0.37,0.86,0.07,0.01,5.72,4.43,124,,,,,,,,,,,,,,,,2,,50,430,<5,0.58,,,2,,,,,,,,,
05/25/1994,,RC-06,15199,M,,,76.9,66.2,,212,0.05,0.57,1.34,0.18,0.01,6.89,4.35,116,,,,,,,,,,,,,,,,15,,40,<10,<5,0.49,,,6.5,,,,,,,,,
06/07/1994,,RC-01,15168,T,,,2, <4.0,,183,0.05,0.23,0.59,0.02,0.01,4.69,4.34,101,12.1,39.1,,,,42.5,3.39,14.6,4.17,,,,,,,0,,<20,<10,<5,0.46,,, <2,2.6, <4.0,,,2.15,9,8.49,,
06/07/1994,,RC-01,15168,M,,,2.2, <4.0,,189,0.06,0.31,0.68,0.03,0.01,4.68,4.44,106,12,38.5,,,,41.8,3.5,14.6,4.16,,,,,,,0,,<20,<10,<5,0.5,,, <2,2.3, <4.0,,,2.19,10,8.11,,
06/07/1994,,RC-01,15168,B,,,1.6, <4.0,,196,<0.05,0.53,0.53,0.04,0.02,4.6,3.9,109,12,38.3,,,,47.7,3.58,14.6,4.12,,,,,,,0,,<20,40,<5,0.42,,, <2, <2, <4.0,,,3.64,10,7.75,,
06/07/1994,,RC-02,15169,T,,,6, <4.0,,177,<0.05,0.19,0.6,0.04,0.02,4.79,4.25,93.1,12.4,39.4,,,,37.5,3.45,15.4,3.92,,,,,,,0,,<20,<10,<5,0.45,,, <2, <2, <4.0,,,2.67,11,8.19,,
06/07/1994,,RC-02,15169,M,,,2.5, <4.0,,200,<0.05,0.33,0.64,0.04,0.01,4.68,4.21,108,12.1,40.3,,,,38.9,3.48,15.4,4.19,,,,,,,0,,<20,<10,<5,0.52,,, <2,2.8, <4.0,,,2.63,11,7.87,,
