	0	0.5	1	1.5	2	2.5	3	3.5	4	4.5	5	5.5	6	6.5	7	7.5	8	8.5
08/07/2021 01:00	28.1	28.02	28.032	28.016	28.091	27.706	26.026	24.847	23.675	22.352	20.63	19.513	18.127	17.415	16.987	16.545	16.222	15.986
08/07/2021 03:00	27.947	27.905	27.892	27.939	27.795	27.675	26.432	25.123	24.009	22.467	19.968	18.845	18.102	17.296	16.749	16.146	15.999	15.637
08/07/2021 05:00	27.729	27.641	27.639	27.672	27.626	27.329	26.171	25.48	23.822	21.845	19.902	18.445	17.771	16.945	16.455	16.082	15.711	15.686
08/07/2021 19:00	29.377	29.374	28.653	28.374	27.842	27.401	26.86	24.616	21.943	19.883	18.252	17.96	17.219	16.786	16.211	16.112	15.75	15.493
08/07/2021 21:00	29.068	29.236	29.104	29.024	28.412	27.701	26.291	24.32	23.178	21.33	19.824	18.587	17.739	17.417	17.098	16.578	15.392	15.727
08/07/2021 23:00	29.062	29.112	29.078	29.082	27.849	27.346	25.293	23.42	22.171	20.245	18.128	17.515	16.904	16.17	16.029	15.854	15.242	15.038
08/08/2021 01:00	28.893	28.885	28.941	28.788	27.875	27.455	25.631	23.789	22.435	19.496	17.778	17.429	17.192	16.094	16.348	15.64	15.173	14.762
08/08/2021 03:00	28.667	28.627	28.707	28.514	27.825	27.012	25.849	24.936	22.761	19.781	18.813	17.612	16.756	16.781	15.964	16.106	15.429	15.528
08/08/2021 05:00	28.489	28.375	28.435	27.918	27.485	26.776	26.328	25.684	21.849	19.745	18.041	17.195	16.734	16.31	16.159	15.786	15.335	15.075
08/08/2021 19:00	29.241	28.874	28.471	28.159	28.085	27.621	26.864	24.483	21.52	19.389	18.095	17.054	16.641	15.948	15.597	15.521	15.281	15.315
08/08/2021 21:00	28.84	28.857	28.679	28.54	28.275	27.96	26.688	24.385	22.62	20.351	18.929	18.487	17.573	16.78	16.238	15.931	15.543	15.136
08/08/2021 23:00	28.72	28.658	28.699	28.701	28.401	27.751	26.785	24.134	21.908	19.613	18.859	17.671	16.589	16.446	16.006	15.712	15.471	15.331
08/09/2021 01:00	28.547	28.527	28.623	28.509	28.255	27.836	26.498	23.024	21.363	20.236	18.431	17.989	17.05	16.573	15.363	15.331	15.399	14.938
08/09/2021 03:00	28.256	28.276	28.328	28.37	28.1	27.029	25.289	23.884	22.299	20.569	17.677	17.056	16.603	15.875	15.609	15.177	14.955	14.835
08/09/2021 05:00	28.162	28.245	28.192	28.158	27.832	26.923	25.975	24.414	22.279	20.129	18.198	16.906	16.396	15.462	15.328	15.153	15.055	15.056
08/09/2021 19:00	29.532	29.135	28.974	28.799	28.582	27.735	26.822	24.256	21.621	19.343	18.258	17.2	16.544	16.037	15.59	15.421	15.226	15.038
08/09/2021 21:00	29.228	29.25	29.168	29.041	28.676	28.092	26.91	23.286	21.973	21.479	19.853	18.483	17.044	16.496	16.319	15.886	15.541	15.366
08/09/2021 23:00	29.226	29.231	29.188	29.176	28.565	28.097	26.687	23.369	22.354	20.428	18.341	17.673	16.43	16.003	15.816	15.686	15.48	15.023
08/10/2021 01:00	28.896	28.931	28.885	28.941	28.599	28	25.759	24.067	22.581	20.123	17.966	16.778	16.158	15.993	15.783	15.128	14.918	14.85
08/10/2021 03:00	28.754	28.831	28.869	28.79	28.27	27.012	26.007	24.888	23.053	18.65	17.754	17.126	16.876	15.955	15.299	15.137	15.023	14.884
08/10/2021 05:00	28.696	28.719	28.695	28.514	28.111	27.199	26.729	25.764	23.386	20.088	19.056	18.145	16.97	16.35	15.877	15.418	15.414	14.793
08/10/2021 19:00	29.745	29.303	28.605	28.204	27.791	27.468	26.9	24.356	20.353	18.055	16.728	15.868	15.423	15.066	14.76	14.651	14.448	14.264
08/10/2021 21:00	29.702	29.728	29.455	29.224	28.876	27.646	27.021	22.148	20.008	18.504	17.359	15.748	15.349	15.13	14.951	14.767	14.639	14.364
08/10/2021 23:00	29.337	29.263	29.284	29.25	28.822	28.211	26.692	22.422	20.893	18.45	16.747	15.818	15.222	14.894	14.61	14.493	14.33	14.35
08/11/2021 01:00	29.173	29.185	29.216	29.004	28.793	27.83	25.075	23.162	21.494	18.327	16.87	15.928	15.397	15.089	14.587	14.379	14.341	14.27
08/11/2021 03:00	28.825	28.96	28.919	28.875	28.206	26.929	26.006	23.485	21.639	19.345	16.782	15.761	15.084	14.872	14.515	14.389	14.317	14.267
08/11/2021 05:00	28.783	28.87	28.794	28.813	27.638	26.826	26.104	24.716	22.08	17.868	16.325	15.704	15.274	14.914	14.512	14.42	14.354	14.255
08/11/2021 19:00	29.546	29.521	29.129	28.885	28.221	27.666	27.131	25.012	20.554	17.624	16.93	15.792	15.207	14.938	14.791	14.554	14.514	14.282
08/11/2021 21:00	29.355	29.298	29.372	29.276	28.956	28.361	27.315	22.622	20.017	18.746	17.547	16.292	15.456	15.206	15.067	14.929	14.547	14.397
08/11/2021 23:00	29.144	29.13	29.184	29.201	29.162	28.182	26.784	22.435	20.859	18.75	17.264	16.267	15.427	15.053	14.796	14.579	14.405	14.348
08/12/2021 01:00	29.036	29.042	29.121	29.121	29.102	28.351	26.311	22.43	21.152	19.32	16.87	15.854	15.191	14.742	14.593	14.452	14.338	14.289
08/12/2021 03:00	28.949	28.994	28.984	28.904	28.957	27.961	25.838	23.922	21.813	18.742	16.232	15.743	15.125	14.825	14.474	14.316	14.316	14.362
08/12/2021 05:00	28.818	28.765	28.805	28.859	28.732	27.419	26.051	24.655	21.341	17.993	16.749	15.699	14.955	14.653	14.527	14.449	14.434	14.255
08/12/2021 19:00	29.768	29.449	29.104	28.527	28.443	28.217	27.521	24.019	19.733	18.451	17.067	16.065	15.325	14.917	14.659	14.561	14.383	14.352
08/12/2021 21:00	29.738	29.701	29.704	29.492	29.141	28.883	27.265	23.922	20.804	18.787	16.964	15.969	15.436	15.057	14.763	14.501	14.403	14.291
08/12/2021 23:00	29.593	29.574	29.606	29.539	29.553	28.526	27.676	22.881	20.667	18.866	16.957	15.663	15.167	14.93	14.698	14.577	14.385	14.258
08/13/2021 01:00	29.5	29.432	29.392	29.448	29.435	29.494	28.549	23.675	21.798	19.326	16.776	15.574	15.347	15.008	14.73	14.558	14.328	14.306
08/13/2021 03:00	29.283	29.347	29.309	29.312	29.304	29.35	26.281	23.476	20.679	17.904	16.617	15.482	14.971	14.732	14.6	14.495	14.356	14.312
08/13/2021 05:00	29.232	29.161	29.212	29.17	29.206	29.141	26.344	24.559	21.922	18.905	17.095	15.893	15.403	15.158	14.696	14.527	14.4	14.255
08/13/2021 19:00	29.6	29.536	29.617	29.535	28.188	27.817	27.474	24.787	19.47	17.649	16.641	15.551	15.098	14.683	14.557	14.425	14.341	14.285
08/13/2021 21:00	29.455	29.388	28.996	28.691	28.576	28.495	28.235	24.003	20.679	18.663	16.668	15.617	14.976	14.785	14.606	14.474	14.291	14.299
08/13/2021 23:00	29.138	29.231	29.235	29.201	28.909	28.682	25.441	23.001	21.667	18.624	16.732	15.991	15.436	15.119	14.697	14.517	14.408	14.286
08/14/2021 01:00	28.993	29.03	29.035	29.09	29.047	28.865	26.339	24.567	21.447	18.818	17.51	15.709	15.279	14.975	14.713	14.599	14.435	14.29
08/14/2021 03:00	28.779	28.784	28.866	28.807	28.82	28.242	26.726	24.528	21.936	17.642	16.259	15.891	15.546	15.269	15.117	14.713	14.422	14.309
08/14/2021 05:00	28.735	28.64	28.702	28.657	28.633	28.709	27.008	24.591	21.822	18.079	17.012	16.254	15.585	14.837	14.434	14.337	14.307	14.286
08/14/2021 19:00	29.823	29.824	29.57	29.162	28.716	28.412	26.73	24.441	20.876	18.992	16.617	15.576	15.077	14.765	14.698	14.506	14.38	14.353
08/14/2021 21:00	29.434	29.453	29.352	29.21	28.968	28.329	25.768	24.438	21.63	17.71	16.43	15.639	15.369	15.134	14.837	14.674	14.394	14.302
08/14/2021 23:00	29.209	29.17	29.195	29.201	28.872	27.235	26.39	24.915	21.944	18.408	16.872	16.087	15.49	14.995	14.828	14.652	14.491	14.34
08/15/2021 01:00	28.965	28.966	28.962	28.943	28.098	27.274	26.808	24.899	20.637	18.036	16.728	16.067	15.623	15.233	14.988	14.577	14.479	14.337
08/15/2021 03:00	28.838	28.865	28.818	28.728	28.037	27.577	27.111	25.658	20.491	18.394	16.834	16.185	15.486	14.916	14.749	14.49	14.418	14.238
08/15/2021 05:00	28.428	28.484	28.462	28.474	28.413	28.494	27.322	25.182	21.093	18.426	16.793	15.98	15.454	14.955	14.621	14.518	14.357	14.231
08/15/2021 19:00	30.393	30.185	30.028	28.663	28.035	27.524	26.322	24.272	19.424	17.441	16.252	15.998	15.725	15.39	15.09	14.767	14.381	14.21
08/15/2021 21:00	29.921	29.977	29.897	28.382	28.043	27.381	26.374	24.816	22.188	18.912	17.382	16.38	15.554	15.126	14.94	14.625	14.405	14.297
08/15/2021 23:00	29.654	29.673	29.28	28.13	27.655	27.141	26.491	25.07	20.428	18.616	16.739	16.059	15.514	15.045	14.76	14.478	14.428	14.367
08/16/2021 01:00	29.449	29.352	29.119	28.06	27.791	27.398	26.817	25.627	21.189	18.375	16.813	16.18	15.449	14.836	14.551	14.424	14.364	14.262
08/16/2021 03:00	29.074	29.1	28.977	28.044	27.798	27.514	26.989	24.85	20.634	17.912	16.785	15.909	15.339	14.761	14.609	14.534	14.468	14.408
08/16/2021 05:00	28.633	28.747	28.747	28.038	27.929	27.514	27.117	24.409	20.627	18.957	17.608	16.35	15.613	15.099	14.838	14.511	14.376	14.34
08/16/2021 19:00	30.066	30.017	29.702	29.199	28.23	27.307	26.328	24.173	20.39	18.324	17.287	16.471	15.899	15.448	15.078	14.86	14.423	14.336
08/16/2021 21:00	29.978	29.835	29.743	28.483	27.759	27.351	26.404	24.814	22.094	19.356	17.465	16.236	15.614	15.48	15.097	14.615	14.433	14.268
08/16/2021 23:00	29.436	29.464	28.816	28.079	27.67	27.046	26.461	25.348	20.631	18.998	17.296	16.054	15.287	14.535	14.494	14.47	14.429	14.362
08/17/2021 01:00	29.215	29.148	28.733	27.96	27.615	27.161	26.789	26.248	21.175	18.808	16.906	16.122	15.175	14.817	14.679	14.581	14.387	14.324
08/17/2021 03:00	28.826	28.854	28.847	28.499	27.813	27.497	26.997	24.446	20.781	18.72	16.932	16.113	15.46	14.872	14.566	14.549	14.495	14.394
08/17/2021 05:00	28.553	28.555	28.524	28.364	27.822	27.41	26.913	23.766	20.774	18.825	17.996	16.698	15.501	15.131	14.86	14.546	14.55	14.35
08/17/2021 19:00	28.821	28.854	28.859	28.826	28.714	27.62	26.854	25.173	21.611	18.827	17.159	16.07	15.451	14.87	14.642	14.384	14.355	14.276
08/17/2021 21:00	28.871	28.809	28.663	28.455	28.223	27.795	26.862	24.289	20.62	18.161	16.95	16.149	15.507	15.052	14.729	14.637	14.468	14.334
08/17/2021 23:00	28.529	28.551	28.445	28.428	28.22	27.797	26.294	23.653	21.222	19.578	18.293	16.956	15.65	15.088	14.866	14.746	14.462	14.338
08/18/2021 01:00	28.251	28.373	28.323	28.252	27.88	27.155	25.671	23.751	21.936	19.866	17.356	15.965	15.281	14.856	14.626	14.52	14.414	14.373
08/18/2021 03:00	28.242	28.225	28.101	28.079	27.817	27.093	25.94	24.739	22.344	19.618	17.447	15.687	15.121	14.848	14.747	14.622	14.42	14.306
08/18/2021 05:00	27.973	27.924	27.985	27.955	27.931	27.249	26.03	24.887	22.204	18.506	16.839	15.902	15.37	15	14.741	14.592	14.461	14.33
08/19/2021 19:00	30.187	30.026	28.585	27.908	27.582	27.069	26.31	24.478	21.701	18.897	17.036	15.954	15.45	15.077	14.64	14.539	14.384	14.378
08/19/2021 21:00	29.842	29.81	28.736	27.867	27.475	27.091	25.993	24.971	21.567	18.54	17.273	16.271	15.665	15.218	14.816	14.513	14.39	14.265
08/19/2021 23:00	29.521	29.591	28.488	27.867	27.445	26.911	26.248	25.316	21.673	19.888	18.37	16.634	15.861	15.278	14.861	14.713	14.526	14.445
08/20/2021 01:00	29.159	29.189	28.386	27.825	27.381	26.821	26.204	24.119	22.124	19.385	17.296	16.289	15.712	15.231	14.811	14.558	14.452	14.255
08/20/2021 03:00	28.966	28.999	28.768	27.757	27.427	27.047	26.372	24.761	22.054	19.258	17.87	16.436	15.589	14.877	14.732	14.526	14.388	14.39
08/20/2021 05:00	28.729	28.709	28.521	27.79	27.379	27.017	26.468	24.766	21.223	19.358	17.691	16.342	15.665	15.093	14.842	14.642	14.443	14.435
08/20/2021 19:00	29.263	28.855	28.692	28.235	27.875	27.344	27.107	24.863	21.024	18.732	17.406	16.347	15.692	15.387	14.962	14.602	14.493	14.267
08/20/2021 21:00	29.294	29.289	28.75	28.515	28.046	27.066	26.335	23.637	20.928	19.676	18.191	17.231	16.033	15.23	15.019	14.643	14.465	14.379
08/20/2021 23:00	28.997	28.924	28.849	28.564	28.103	27.15	25.814	23.02	21.563	19.877	17.842	16.007	15.323	14.895	14.528	14.487	14.423	14.296
08/21/2021 01:00	28.632	28.689	28.576	28.219	27.672	26.914	25.36	23.907	22.653	19.914	17.37	16.095	15.407	14.948	14.791	14.492	14.321	14.262
08/21/2021 03:00	28.311	28.427	28.359	27.982	27.242	26.575	25.503	24.724	23.058	19.614	16.849	15.932	15.273	14.908	14.649	14.537	14.329	14.354
08/21/2021 05:00	28.499	28.413	28.347	27.702	27.115	26.714	26.221	25.201	22.785	18.72	16.883	16.102	15.446	15.136	14.814	14.656	14.605	14.259
08/21/2021 19:00	28.952	28.299	28.005	27.758	27.369	26.844	26.521	25.505	23.476	18.529	16.975	16.106	15.532	15.071	14.822	14.625	14.456	14.389
08/21/2021 21:00	28.428	28.384	28.001	27.967	27.676	27.598	26.97	25.516	20.889	18.529	17.415	16.677	15.729	15.21	14.962	14.931	14.796	14.419
08/21/2021 23:00	28.313	28.372	28.36	28.247	27.952	27.673	27.306	25.285	20.578	18.899	17.985	17.051	16.129	15.722	15.44	15.213	14.862	14.635
08/22/2021 01:00	28.224	28.144	28.166	28.198	28.246	27.75	26.597	22.606	21.443	20.207	18.679	17.496	16.208	15.598	14.949	14.706	14.561	14.433
08/22/2021 03:00	28.123	28.075	28.016	28.113	28.019	27.804	25.541	23.38	22.447	20.32	18.357	16.594	15.534	14.996	14.606	14.617	14.559	14.406
08/22/2021 05:00	28.014	27.916	28.096	27.938	27.892	27.996	25.494	24.085	22.71	20.405	17.178	15.96	15.324	14.936	14.68	14.563	14.553	14.437
08/22/2021 19:00	29.194	28.305	28.095	27.871	27.51	27.231	26.651	25.365	21.95	19.484	17.383	16.012	15.605	15.186	14.985	14.743	14.535	14.494
08/22/2021 21:00	29.041	28.636	28.499	28.095	27.75	27.359	26.833	25.909	22.576	19.67	17.683	16.529	15.814	15.41	14.94	14.802	14.643	14.471
08/22/2021 23:00	28.879	28.818	28.645	28.344	28.044	27.913	27.378	23.085	20.962	19.181	17.378	16.473	15.671	15.209	14.915	14.832	14.558	14.461
08/23/2021 01:00	29.373	29.262	29.271	29.014	28.714	27.986	24.897	23.381	21.945	20.508	18.145	16.881	16.061	15.697	15.187	14.925	14.665	14.529
08/23/2021 03:00	29.368	29.331	29.359	29.138	28.213	26.23	25.033	24.101	22.279	20.354	18.265	16.215	15.465	15.171	14.889	14.651	14.491	14.409
08/23/2021 05:00	29.243	29.169	29.228	29.024	27.51	26.767	25.956	24.603	23.055	20.987	17.593	16.203	15.501	15	14.729	14.583	14.494	14.521
08/23/2021 19:00	30.419	30.123	29.393	29.003	28.136	27.722	27.436	23.899	21.512	19.805	17.956	16.363	15.569	15.07	14.86	14.603	14.599	14.479
08/23/2021 21:00	30.073	30.121	29.993	29.658	29.244	28.091	26.264	23.929	21.728	19.737	17.483	16.086	15.425	15.236	14.945	14.792	14.587	14.387
08/23/2021 23:00	29.73	29.713	29.661	29.643	29.064	28.096	26.121	23.821	22.132	20.077	17.629	16.522	15.589	15.13	14.992	14.84	14.668	14.461
08/24/2021 01:00	29.54	29.573	29.609	29.578	29.106	27.302	25.267	23.917	22.719	20.624	17.506	16.188	15.573	15.349	14.895	14.701	14.555	14.469
08/24/2021 03:00	29.301	29.352	29.429	29.309	28.368	26.964	25.665	24.813	23.392	19.512	17.082	16.131	15.596	15.152	14.809	14.569	14.477	14.417
08/24/2021 05:00	29.178	29.2	29.206	29.089	28.24	26.982	26.138	25.177	23.019	18.251	17.079	16.159	15.814	15.372	14.961	14.676	14.388	14.392
08/24/2021 19:00	30.458	30.377	30.263	29.713	29.217	28.966	26.989	23.154	20.915	18.019	17.086	16.373	15.641	15.256	14.998	14.934	14.802	14.378
08/24/2021 21:00	30.285	30.272	30.375	30.291	29.762	27.412	25.231	23.547	21.799	20.029	18.562	17.317	16.24	15.743	15.395	14.993	14.695	14.561
08/24/2021 23:00	30.248	30.237	30.246	30.04	29.127	27.044	25.136	23.748	22.515	20.302	17.88	16.514	15.934	15.119	14.62	14.601	14.521	14.435
08/25/2021 01:00	29.965	29.99	29.932	29.966	28.363	27.22	25.507	24.805	23.498	19.963	17.12	16.434	15.382	14.76	14.68	14.573	14.558	14.41
08/25/2021 03:00	29.869	29.861	29.82	29.843	28.214	27.089	26.197	25.284	23.443	18.524	16.868	15.933	15.3	14.978	14.858	14.703	14.618	14.462
08/25/2021 05:00	29.504	29.604	29.624	29.545	28.698	27.245	26.595	25.448	21.505	18.959	17.361	16.256	15.675	15.276	15.024	14.845	14.701	14.443
08/25/2021 19:00	32.078	32.186	30.191	29.425	28.716	27.682	26.351	24.811	21.08	18.029	17.202	16.534	16.075	15.637	15.26	14.946	14.846	14.546
08/25/2021 21:00	31.697	31.716	30.158	29.603	28.646	27.73	26.496	23.437	21.07	19.802	18.605	17.048	16.174	15.636	15.191	14.984	14.744	14.467
08/25/2021 23:00	31.238	31.108	30.435	29.424	28.729	27.764	25.829	23.928	22.408	19.397	17.359	16.566	15.915	15.211	14.648	14.641	14.586	14.503
08/26/2021 01:00	30.744	30.739	30.683	29.778	29.041	27.683	26.003	24.409	21.816	19.125	17.689	16.509	15.497	14.852	14.746	14.585	14.504	14.452
08/26/2021 03:00	30.212	30.342	30.265	30.156	28.881	27.456	26.348	24.514	21.751	19.799	17.842	15.93	15.394	14.968	14.918	14.829	14.566	14.471
08/26/2021 05:00	29.977	29.889	29.949	29.916	28.818	27.527	25.984	23.922	21.891	19.642	17.836	16.434	15.694	15.28	14.994	14.791	14.591	14.468
08/26/2021 19:00	31.273	30.983	29.774	28.972	28.244	27.557	26.663	25.616	22.897	20.247	18.115	16.736	15.716	15.11	14.824	14.617	14.616	14.515
08/26/2021 21:00	30.679	30.052	29.464	29.214	28.675	28.14	26.932	24.319	21.775	18.858	16.752	15.843	15.469	15.044	14.835	14.745	14.522	14.513
08/26/2021 23:00	30.122	30.119	29.878	29.606	29.482	28.755	27.354	24.617	20.905	18.682	17.379	16.609	15.991	15.56	14.932	14.803	14.54	14.475
08/27/2021 01:00	29.899	29.918	29.949	29.949	29.381	28.202	25.631	22.461	21.153	19.727	18.596	17.102	16.048	15.488	15.085	14.948	14.64	14.472
08/27/2021 03:00	29.92	29.972	29.81	29.872	29.48	27.949	25.105	23.9	22.704	20.703	17.913	16.728	15.734	15.347	14.834	14.601	14.612	14.55
08/27/2021 05:00	29.73	29.636	29.629	29.745	29.748	26.848	25.602	24.501	22.745	19.873	17.373	16.263	15.269	15.026	14.767	14.62	14.439	14.464
08/27/2021 19:00	30.638	30.563	30.235	29.696	29.439	28.435	27.214	23.058	20.747	18.929	17.065	16.294	15.724	15.191	14.908	14.713	14.614	14.5
08/27/2021 21:00	30.376	30.427	30.39	30.314	29.363	28.045	25.495	23.685	22.328	20.881	18.744	16.584	15.776	15.296	15.099	14.935	14.695	14.578
08/27/2021 23:00	30.275	30.291	30.371	30.164	28.77	27.196	24.987	23.966	22.687	19.931	17.317	16.434	15.777	15.196	14.984	14.761	14.667	14.516
08/28/2021 01:00	30.07	30.084	30.079	30.098	28.902	27.75	25.647	24.626	23.122	19.371	17.197	16.147	15.556	15.092	14.97	14.661	14.587	14.475
08/28/2021 03:00	29.918	29.994	29.984	29.854	28.554	27.447	26.007	25.055	22.123	18.302	17.163	16.214	15.696	15.231	14.858	14.694	14.585	14.553
08/28/2021 05:00	29.661	29.661	29.673	29.664	28.716	27.621	26.685	25.325	21.177	19.064	17.671	16.594	15.852	15.453	15.122	14.849	14.537	14.44
08/28/2021 19:00	30.469	30.619	30.507	30.525	29.064	27.869	26.451	24.596	22.439	19.47	17.271	16.432	15.924	15.451	15.125	14.993	14.846	14.549
08/28/2021 21:00	30.439	30.427	30.46	30.389	28.677	27.313	25.885	24.361	22.087	19.105	17.148	16.06	15.679	15.39	15.079	14.864	14.672	14.458
08/28/2021 23:00	30.281	30.37	30.373	30.075	28.618	27.627	26.51	25.088	21.716	19.361	17.711	16.684	16.194	15.731	15.192	14.767	14.637	14.555
08/29/2021 01:00	29.883	29.965	29.879	29.888	28.421	27.632	26.271	24.372	21.745	19.237	17.714	16.835	16.008	15.192	14.758	14.57	14.522	14.465
08/29/2021 03:00	29.779	29.783	29.822	29.83	28.543	27.715	26.758	24.025	21.956	19.357	17.91	16.839	15.664	15.112	14.735	14.663	14.529	14.471
08/29/2021 05:00	29.58	29.541	29.622	29.552	29.18	27.937	26.601	24.085	21.493	19.524	18.176	16.325	15.641	15.08	14.868	14.739	14.573	14.523
08/29/2021 19:00	30.155	30.179	30.161	30.167	30.206	29.771	26.814	24.458	22.152	19.28	17.936	17.322	16.742	16.112	15.668	14.899	14.639	14.5
08/29/2021 21:00	29.823	29.813	29.848	29.794	29.755	29.767	25.735	22.46	20.545	19.562	18.03	16.731	15.88	15.199	14.825	14.685	14.507	14.44
08/29/2021 23:00	29.523	29.654	29.73	29.743	29.593	29.552	26.196	24.283	22.509	20.758	17.694	16.441	15.741	15.172	14.832	14.712	14.65	14.535
08/30/2021 01:00	29.589	29.539	29.572	29.48	29.376	28.58	25.829	24.407	22.491	19.095	17.139	16.096	15.478	14.993	14.767	14.689	14.6	14.541
08/30/2021 03:00	29.185	29.356	29.271	29.257	29.2	28.605	26.474	24.88	22.098	19.643	17.759	16.346	15.53	15.227	14.956	14.821	14.757	14.603
08/30/2021 05:00	29.046	29.109	29.061	29.065	29.017	27.904	26.306	24.902	21.281	19.559	17.349	16.541	15.935	15.356	15.094	14.834	14.645	14.569
08/30/2021 19:00	30.269	30.261	30.259	30.141	29.892	29.806	25.618	23.941	22.231	20.152	18.141	16.351	15.839	15.259	14.999	14.786	14.672	14.583
08/30/2021 21:00	30.029	30.029	29.988	29.97	29.781	28.891	25.703	24.538	22.791	19.982	17.345	16.358	15.937	15.454	14.996	14.857	14.68	14.506
08/30/2021 23:00	29.83	29.805	29.865	29.685	29.488	27.571	25.832	24.572	22.633	18.776	17.339	16.567	15.702	15.214	14.82	14.628	14.585	14.531
08/31/2021 01:00	29.572	29.551	29.584	29.522	28.786	27.871	26.604	25.278	22.708	19.366	17.767	16.287	15.784	15.256	15.002	14.805	14.588	14.516
08/31/2021 03:00	29.259	29.281	29.287	29.368	28.673	27.558	26.747	24.609	21.054	19.413	17.856	16.414	15.976	15.48	15.095	14.927	14.641	14.579
08/31/2021 05:00	29.062	29.017	29.06	29.122	28.484	27.547	27.197	24.566	21.917	19.383	17.945	16.789	16.076	15.449	15.17	14.929	14.632	14.529
08/31/2021 19:00	30.205	30.007	29.002	28.426	28.463	28.078	27.85	25.035	21.094	18.611	17.412	16.664	16.16	15.672	15.289	14.884	14.738	14.504
08/31/2021 21:00	29.831	29.677	29.437	29.07	28.481	28.2	27.537	23.557	20.918	19.819	18.094	17.484	16.396	16	15.422	14.721	14.583	14.605
08/31/2021 23:00	29.692	29.631	29.413	29.202	28.835	28.047	26.39	23.406	22.153	20.501	18.265	16.504	15.89	15.328	14.999	14.599	14.516	14.514
09/01/2021 01:00	29.332	29.364	29.329	29.034	28.525	28.016	26.107	23.956	22.28	20.207	18.313	16.861	15.658	15.052	14.778	14.74	14.647	14.521
09/01/2021 03:00	29.142	29.186	29.22	29.131	28.747	27.898	25.93	24.423	22.951	20.593	17.679	16.186	15.439	15.215	14.958	14.807	14.661	14.606
09/01/2021 05:00	29.044	29.089	28.957	29.055	29.015	27.997	26.474	25.332	22.664	19.002	17.174	16.384	15.773	15.283	15.029	14.892	14.78	14.513
09/01/2021 19:00	30.276	30.343	30.276	30.286	28.765	28.301	27.842	25.511	21.523	18.734	16.725	16.228	15.626	15.374	15.116	14.882	14.74	14.529
09/01/2021 21:00	30.206	30.141	30.168	30.185	30.148	28.636	25.55	23.078	21.183	19.617	18.327	17.271	16.017	15.528	15.34	15.078	14.765	14.591
09/01/2021 23:00	29.921	29.892	29.877	29.98	29.904	28.698	26.218	24.123	22.575	20.404	18.684	17.498	16.393	15.718	15.344	15.026	14.747	14.671
09/02/2021 01:00	29.742	29.662	29.741	29.662	29.626	27.75	25.491	23.92	22.664	19.362	17.276	16.332	15.592	14.945	14.801	14.731	14.662	14.568
09/02/2021 03:00	29.478	29.543	29.428	29.624	29.378	27.607	26.196	25.196	23.956	19.669	17.347	16.417	15.673	15.373	14.993	14.754	14.735	14.604
09/02/2021 05:00	29.316	29.3	29.264	29.348	29.315	27.307	26.279	25.385	22.221	18.549	17.31	16.368	15.728	15.341	15.061	14.826	14.646	14.588
09/02/2021 19:00	30.649	30.719	30.63	29.18	28.618	27.713	26.136	24.994	23.964	20.856	17.374	16.432	16.051	15.647	15.409	15.104	14.772	14.836
09/02/2021 21:00	30.327	30.319	30.269	29.249	28.498	27.543	26.141	25.297	23.65	19.79	17.853	16.797	16.009	15.554	15.346	15.136	14.897	14.781
09/02/2021 23:00	29.954	29.922	29.958	29.754	28.553	27.852	27.193	26.099	21.93	19.251	17.542	16.758	16.434	16.091	15.723	15.306	15.034	14.719
09/03/2021 01:00	29.62	29.593	29.554	29.389	28.866	28.055	27.175	24.034	21.45	19.492	18.254	17.501	16.426	16.065	15.456	15.088	14.939	14.833
09/03/2021 03:00	29.179	29.224	29.246	28.928	28.681	28.414	26.659	24.332	22.211	20.664	19.277	17.943	16.744	15.815	15.232	15.146	14.832	14.767
09/03/2021 05:00	28.829	28.784	28.857	28.841	28.736	27.635	26.872	25.107	22.354	20.781	19.294	17.414	16.487	15.736	15.231	15.022	15.019	14.893
09/03/2021 19:00	29.249	29.111	28.687	28.318	28.22	27.897	27.824	26.154	23.354	20.277	18.355	17.773	16.703	15.848	15.238	15.034	15.115	14.86
09/03/2021 21:00	28.987	28.929	28.949	28.577	28.472	28.342	27.871	24.38	21.825	20.316	18.908	17.939	16.79	16.293	15.566	15.307	15.073	15.07
09/03/2021 23:00	28.773	28.886	28.991	28.762	28.705	28.411	27.198	24.598	22.203	20.764	19.161	17.154	16.396	15.573	15.181	15.101	14.912	14.721
09/04/2021 01:00	28.698	28.64	28.665	28.737	28.744	28.35	26.947	23.801	22.773	21.215	18.484	17.35	16.617	15.459	15.329	15.495	15.029	15
09/04/2021 03:00	28.511	28.551	28.621	28.531	28.501	27.991	26.397	24.187	23.286	21.402	18.062	16.56	15.813	15.34	15.064	14.973	14.85	14.714
09/04/2021 05:00	28.498	28.562	28.526	28.56	28.407	27.128	26.037	25.163	23.521	19.657	17.738	16.605	16.039	15.882	15.429	15.102	14.966	14.663
09/04/2021 19:00	28.684	28.704	28.72	28.567	28.512	28.618	27.596	25.988	23.085	20.863	18.974	17.911	17.17	16.279	15.758	15.38	15.235	14.983
09/04/2021 21:00	28.501	28.571	28.503	28.55	28.559	28.09	27.445	26.486	22.502	19.658	17.794	17.357	16.528	16.181	15.975	15.898	15.403	15.096
09/04/2021 23:00	28.488	28.405	28.461	28.456	28.465	28.386	27.819	25.617	22.362	20.842	19.199	18.029	16.826	16.506	16.063	15.584	15.081	14.961
