WaterTemp_C,Datetime,Depth_m,DO_mg.L,DewPoint_C,Cloud_cov_fraction,AirTemp_C,Pressure_hPa,WWind_m.s,SWind_m.s,doy,hour_of_day,val_period
NA,2021-04-19T19:00:00Z,6,7.736,1.7,0,20,1015.1,3.3828934348292696,1.2312725159724098,109,19,2
NA,2021-04-19T19:00:00Z,6.5,7.375,1.7,0,20,1015.1,3.3828934348292696,1.2312725159724098,109,19,2
NA,2021-04-19T19:00:00Z,7,6.785,1.7,0,20,1015.1,3.3828934348292696,1.2312725159724098,109,19,2
NA,2021-04-19T19:00:00Z,7.5,3.9,1.7,0,20,1015.1,3.3828934348292696,1.2312725159724098,109,19,2
NA,2021-04-19T19:00:00Z,8,0.431,1.7,0,20,1015.1,3.3828934348292696,1.2312725159724098,109,19,2
NA,2021-04-19T19:00:00Z,8.5,0.08,1.7,0,20,1015.1,3.3828934348292696,1.2312725159724098,109,19,2
NA,2021-04-19T21:00:00Z,0,8.054,1.7,0,21.1,1013.7,1.9917155521093424,1.6712477851850027,109,21,2
NA,2021-04-19T21:00:00Z,0.5,8.005,1.7,0,21.1,1013.7,1.9917155521093424,1.6712477851850027,109,21,2
NA,2021-04-19T21:00:00Z,1,8.043,1.7,0,21.1,1013.7,1.9917155521093424,1.6712477851850027,109,21,2
NA,2021-04-19T21:00:00Z,1.5,8.14,1.7,0,21.1,1013.7,1.9917155521093424,1.6712477851850027,109,21,2
NA,2021-04-19T21:00:00Z,2,8.394,1.7,0,21.1,1013.7,1.9917155521093424,1.6712477851850027,109,21,2
NA,2021-04-19T21:00:00Z,2.5,8.153,1.7,0,21.1,1013.7,1.9917155521093424,1.6712477851850027,109,21,2
NA,2021-04-19T21:00:00Z,3,7.841,1.7,0,21.1,1013.7,1.9917155521093424,1.6712477851850027,109,21,2
NA,2021-04-19T21:00:00Z,3.5,7.684,1.7,0,21.1,1013.7,1.9917155521093424,1.6712477851850027,109,21,2
NA,2021-04-19T21:00:00Z,4,7.888,1.7,0,21.1,1013.7,1.9917155521093424,1.6712477851850027,109,21,2
NA,2021-04-19T21:00:00Z,4.5,8.079,1.7,0,21.1,1013.7,1.9917155521093424,1.6712477851850027,109,21,2
NA,2021-04-19T21:00:00Z,5,8.074,1.7,0,21.1,1013.7,1.9917155521093424,1.6712477851850027,109,21,2
NA,2021-04-19T21:00:00Z,5.5,7.89,1.7,0,21.1,1013.7,1.9917155521093424,1.6712477851850027,109,21,2
NA,2021-04-19T21:00:00Z,6,7.847,1.7,0,21.1,1013.7,1.9917155521093424,1.6712477851850027,109,21,2
NA,2021-04-19T21:00:00Z,6.5,7.829,1.7,0,21.1,1013.7,1.9917155521093424,1.6712477851850027,109,21,2
NA,2021-04-19T21:00:00Z,7,4.853,1.7,0,21.1,1013.7,1.9917155521093424,1.6712477851850027,109,21,2
NA,2021-04-19T21:00:00Z,7.5,2.812,1.7,0,21.1,1013.7,1.9917155521093424,1.6712477851850027,109,21,2
NA,2021-04-19T21:00:00Z,8,0.213,1.7,0,21.1,1013.7,1.9917155521093424,1.6712477851850027,109,21,2
NA,2021-04-19T21:00:00Z,8.5,0.901,1.7,0,21.1,1013.7,1.9917155521093424,1.6712477851850027,109,21,2
NA,2021-04-19T23:00:00Z,0,8.27,0.6,0,19.4,1013.3,2.068096281325637,-0.36466117310055296,109,23,2
NA,2021-04-19T23:00:00Z,0.5,8.26,0.6,0,19.4,1013.3,2.068096281325637,-0.36466117310055296,109,23,2
NA,2021-04-19T23:00:00Z,1,8.2,0.6,0,19.4,1013.3,2.068096281325637,-0.36466117310055296,109,23,2
NA,2021-04-19T23:00:00Z,1.5,8.261,0.6,0,19.4,1013.3,2.068096281325637,-0.36466117310055296,109,23,2
NA,2021-04-19T23:00:00Z,2,8.334,0.6,0,19.4,1013.3,2.068096281325637,-0.36466117310055296,109,23,2
NA,2021-04-19T23:00:00Z,2.5,8.245,0.6,0,19.4,1013.3,2.068096281325637,-0.36466117310055296,109,23,2
NA,2021-04-19T23:00:00Z,3,7.925,0.6,0,19.4,1013.3,2.068096281325637,-0.36466117310055296,109,23,2
NA,2021-04-19T23:00:00Z,3.5,7.766,0.6,0,19.4,1013.3,2.068096281325637,-0.36466117310055296,109,23,2
NA,2021-04-19T23:00:00Z,4,8.345,0.6,0,19.4,1013.3,2.068096281325637,-0.36466117310055296,109,23,2
NA,2021-04-19T23:00:00Z,4.5,8.254,0.6,0,19.4,1013.3,2.068096281325637,-0.36466117310055296,109,23,2
NA,2021-04-19T23:00:00Z,5,8.253,0.6,0,19.4,1013.3,2.068096281325637,-0.36466117310055296,109,23,2
NA,2021-04-19T23:00:00Z,5.5,8.41,0.6,0,19.4,1013.3,2.068096281325637,-0.36466117310055296,109,23,2
NA,2021-04-19T23:00:00Z,6,7.967,0.6,0,19.4,1013.3,2.068096281325637,-0.36466117310055296,109,23,2
NA,2021-04-19T23:00:00Z,6.5,6.694,0.6,0,19.4,1013.3,2.068096281325637,-0.36466117310055296,109,23,2
NA,2021-04-19T23:00:00Z,7,5.289,0.6,0,19.4,1013.3,2.068096281325637,-0.36466117310055296,109,23,2
NA,2021-04-19T23:00:00Z,7.5,0.091,0.6,0,19.4,1013.3,2.068096281325637,-0.36466117310055296,109,23,2
NA,2021-04-19T23:00:00Z,8,0.255,0.6,0,19.4,1013.3,2.068096281325637,-0.36466117310055296,109,23,2
NA,2021-04-19T23:00:00Z,8.5,2.418,0.6,0,19.4,1013.3,2.068096281325637,-0.36466117310055296,109,23,2
NA,2021-04-20T01:00:00Z,0,8.33,4.4,0,11.1,1014.1,0,0,110,1,NA
NA,2021-04-20T01:00:00Z,0.5,8.331,4.4,0,11.1,1014.1,0,0,110,1,NA
NA,2021-04-20T01:00:00Z,1,8.324,4.4,0,11.1,1014.1,0,0,110,1,NA
NA,2021-04-20T01:00:00Z,1.5,8.268,4.4,0,11.1,1014.1,0,0,110,1,NA
NA,2021-04-20T01:00:00Z,2,8.304,4.4,0,11.1,1014.1,0,0,110,1,NA
NA,2021-04-20T01:00:00Z,2.5,8.076,4.4,0,11.1,1014.1,0,0,110,1,NA
NA,2021-04-20T01:00:00Z,3,8.065,4.4,0,11.1,1014.1,0,0,110,1,NA
NA,2021-04-20T01:00:00Z,3.5,8.039,4.4,0,11.1,1014.1,0,0,110,1,NA
NA,2021-04-20T01:00:00Z,4,8.01,4.4,0,11.1,1014.1,0,0,110,1,NA
NA,2021-04-20T01:00:00Z,4.5,7.995,4.4,0,11.1,1014.1,0,0,110,1,NA
NA,2021-04-20T01:00:00Z,5,8.084,4.4,0,11.1,1014.1,0,0,110,1,NA
NA,2021-04-20T01:00:00Z,5.5,7.996,4.4,0,11.1,1014.1,0,0,110,1,NA
NA,2021-04-20T01:00:00Z,6,7.395,4.4,0,11.1,1014.1,0,0,110,1,NA
NA,2021-04-20T01:00:00Z,6.5,6.674,4.4,0,11.1,1014.1,0,0,110,1,NA
NA,2021-04-20T01:00:00Z,7,5.698,4.4,0,11.1,1014.1,0,0,110,1,NA
NA,2021-04-20T01:00:00Z,7.5,0.878,4.4,0,11.1,1014.1,0,0,110,1,NA
NA,2021-04-20T01:00:00Z,8,0,4.4,0,11.1,1014.1,0,0,110,1,NA
NA,2021-04-20T01:00:00Z,8.5,0.159,4.4,0,11.1,1014.1,0,0,110,1,NA
NA,2021-04-20T03:00:00Z,0,8.154,4.4,0,8.9,1014,-2.571673343026992e-16,2.1,110,3,NA
NA,2021-04-20T03:00:00Z,0.5,8.216,4.4,0,8.9,1014,-2.571673343026992e-16,2.1,110,3,NA
NA,2021-04-20T03:00:00Z,1,8.234,4.4,0,8.9,1014,-2.571673343026992e-16,2.1,110,3,NA
NA,2021-04-20T03:00:00Z,1.5,8.222,4.4,0,8.9,1014,-2.571673343026992e-16,2.1,110,3,NA
NA,2021-04-20T03:00:00Z,2,8.228,4.4,0,8.9,1014,-2.571673343026992e-16,2.1,110,3,NA
NA,2021-04-20T03:00:00Z,2.5,8.229,4.4,0,8.9,1014,-2.571673343026992e-16,2.1,110,3,NA
NA,2021-04-20T03:00:00Z,3,8.228,4.4,0,8.9,1014,-2.571673343026992e-16,2.1,110,3,NA
NA,2021-04-20T03:00:00Z,3.5,8.208,4.4,0,8.9,1014,-2.571673343026992e-16,2.1,110,3,NA
NA,2021-04-20T03:00:00Z,4,7.996,4.4,0,8.9,1014,-2.571673343026992e-16,2.1,110,3,NA
NA,2021-04-20T03:00:00Z,4.5,7.989,4.4,0,8.9,1014,-2.571673343026992e-16,2.1,110,3,NA
NA,2021-04-20T03:00:00Z,5,7.904,4.4,0,8.9,1014,-2.571673343026992e-16,2.1,110,3,NA
NA,2021-04-20T03:00:00Z,5.5,7.675,4.4,0,8.9,1014,-2.571673343026992e-16,2.1,110,3,NA
NA,2021-04-20T03:00:00Z,6,7.379,4.4,0,8.9,1014,-2.571673343026992e-16,2.1,110,3,NA
NA,2021-04-20T03:00:00Z,6.5,6.421,4.4,0,8.9,1014,-2.571673343026992e-16,2.1,110,3,NA
NA,2021-04-20T03:00:00Z,7,2.845,4.4,0,8.9,1014,-2.571673343026992e-16,2.1,110,3,NA
NA,2021-04-20T03:00:00Z,7.5,0.16,4.4,0,8.9,1014,-2.571673343026992e-16,2.1,110,3,NA
NA,2021-04-20T03:00:00Z,8,0.119,4.4,0,8.9,1014,-2.571673343026992e-16,2.1,110,3,NA
NA,2021-04-20T03:00:00Z,8.5,0,4.4,0,8.9,1014,-2.571673343026992e-16,2.1,110,3,NA
NA,2021-04-20T05:00:00Z,0,8.158,3.9,0,7.2,1014,0.364661173100554,2.0680962813256367,110,5,NA
NA,2021-04-20T05:00:00Z,0.5,8.149,3.9,0,7.2,1014,0.364661173100554,2.0680962813256367,110,5,NA
NA,2021-04-20T05:00:00Z,1,8.149,3.9,0,7.2,1014,0.364661173100554,2.0680962813256367,110,5,NA
NA,2021-04-20T05:00:00Z,1.5,8.151,3.9,0,7.2,1014,0.364661173100554,2.0680962813256367,110,5,NA
NA,2021-04-20T05:00:00Z,2,8.138,3.9,0,7.2,1014,0.364661173100554,2.0680962813256367,110,5,NA
NA,2021-04-20T05:00:00Z,2.5,8.074,3.9,0,7.2,1014,0.364661173100554,2.0680962813256367,110,5,NA
NA,2021-04-20T05:00:00Z,3,8.14,3.9,0,7.2,1014,0.364661173100554,2.0680962813256367,110,5,NA
NA,2021-04-20T05:00:00Z,3.5,8.139,3.9,0,7.2,1014,0.364661173100554,2.0680962813256367,110,5,NA
NA,2021-04-20T05:00:00Z,4,7.987,3.9,0,7.2,1014,0.364661173100554,2.0680962813256367,110,5,NA
NA,2021-04-20T05:00:00Z,4.5,7.851,3.9,0,7.2,1014,0.364661173100554,2.0680962813256367,110,5,NA
NA,2021-04-20T05:00:00Z,5,7.785,3.9,0,7.2,1014,0.364661173100554,2.0680962813256367,110,5,NA
NA,2021-04-20T05:00:00Z,5.5,6.997,3.9,0,7.2,1014,0.364661173100554,2.0680962813256367,110,5,NA
NA,2021-04-20T05:00:00Z,6,6.741,3.9,0,7.2,1014,0.364661173100554,2.0680962813256367,110,5,NA
NA,2021-04-20T05:00:00Z,6.5,6.006,3.9,0,7.2,1014,0.364661173100554,2.0680962813256367,110,5,NA
NA,2021-04-20T05:00:00Z,7,3.376,3.9,0,7.2,1014,0.364661173100554,2.0680962813256367,110,5,NA
NA,2021-04-20T05:00:00Z,7.5,0.67,3.9,0,7.2,1014,0.364661173100554,2.0680962813256367,110,5,NA
NA,2021-04-20T05:00:00Z,8,0,3.9,0,7.2,1014,0.364661173100554,2.0680962813256367,110,5,NA
NA,2021-04-20T05:00:00Z,8.5,NA,3.9,0,7.2,1014,0.364661173100554,2.0680962813256367,110,5,NA
NA,2021-04-20T07:00:00Z,0,8.141,3.9,0,6.1,1013.5,0,0,110,7,NA
NA,2021-04-20T07:00:00Z,0.5,8.146,3.9,0,6.1,1013.5,0,0,110,7,NA
NA,2021-04-20T07:00:00Z,1,8.14,3.9,0,6.1,1013.5,0,0,110,7,NA
NA,2021-04-20T07:00:00Z,1.5,8.093,3.9,0,6.1,1013.5,0,0,110,7,NA
NA,2021-04-20T07:00:00Z,2,8.135,3.9,0,6.1,1013.5,0,0,110,7,NA
NA,2021-04-20T07:00:00Z,2.5,8.182,3.9,0,6.1,1013.5,0,0,110,7,NA
NA,2021-04-20T07:00:00Z,3,8.08,3.9,0,6.1,1013.5,0,0,110,7,NA
NA,2021-04-20T07:00:00Z,3.5,8.186,3.9,0,6.1,1013.5,0,0,110,7,NA
NA,2021-04-20T07:00:00Z,4,8.139,3.9,0,6.1,1013.5,0,0,110,7,NA
NA,2021-04-20T07:00:00Z,4.5,7.979,3.9,0,6.1,1013.5,0,0,110,7,NA
NA,2021-04-20T07:00:00Z,5,7.669,3.9,0,6.1,1013.5,0,0,110,7,NA
NA,2021-04-20T07:00:00Z,5.5,7.029,3.9,0,6.1,1013.5,0,0,110,7,NA
NA,2021-04-20T07:00:00Z,6,6.735,3.9,0,6.1,1013.5,0,0,110,7,NA
NA,2021-04-20T07:00:00Z,6.5,5.299,3.9,0,6.1,1013.5,0,0,110,7,NA
NA,2021-04-20T07:00:00Z,7,4.566,3.9,0,6.1,1013.5,0,0,110,7,NA
NA,2021-04-20T07:00:00Z,7.5,4.247,3.9,0,6.1,1013.5,0,0,110,7,NA
NA,2021-04-20T07:00:00Z,8,0.037,3.9,0,6.1,1013.5,0,0,110,7,NA
NA,2021-04-20T07:00:00Z,8.5,0.361,3.9,0,6.1,1013.5,0,0,110,7,NA
NA,2021-04-20T09:00:00Z,0,8.105,2.8,0,4.4,1014,0,0,110,9,NA
NA,2021-04-20T09:00:00Z,0.5,8.089,2.8,0,4.4,1014,0,0,110,9,NA
NA,2021-04-20T09:00:00Z,1,NA,2.8,0,4.4,1014,0,0,110,9,NA
NA,2021-04-20T09:00:00Z,1.5,8.123,2.8,0,4.4,1014,0,0,110,9,NA
NA,2021-04-20T09:00:00Z,2,8.116,2.8,0,4.4,1014,0,0,110,9,NA
NA,2021-04-20T09:00:00Z,2.5,8.077,2.8,0,4.4,1014,0,0,110,9,NA
NA,2021-04-20T09:00:00Z,3,8.063,2.8,0,4.4,1014,0,0,110,9,NA
NA,2021-04-20T09:00:00Z,3.5,8.066,2.8,0,4.4,1014,0,0,110,9,NA
NA,2021-04-20T09:00:00Z,4,8.111,2.8,0,4.4,1014,0,0,110,9,NA
NA,2021-04-20T09:00:00Z,4.5,8.122,2.8,0,4.4,1014,0,0,110,9,NA
NA,2021-04-20T09:00:00Z,5,8.103,2.8,0,4.4,1014,0,0,110,9,NA
NA,2021-04-20T09:00:00Z,5.5,7.091,2.8,0,4.4,1014,0,0,110,9,NA
NA,2021-04-20T09:00:00Z,6,6.49,2.8,0,4.4,1014,0,0,110,9,NA
NA,2021-04-20T09:00:00Z,6.5,6.234,2.8,0,4.4,1014,0,0,110,9,NA
NA,2021-04-20T09:00:00Z,7,5.589,2.8,0,4.4,1014,0,0,110,9,NA
NA,2021-04-20T09:00:00Z,7.5,3.03,2.8,0,4.4,1014,0,0,110,9,NA
NA,2021-04-20T09:00:00Z,8,0,2.8,0,4.4,1014,0,0,110,9,NA
NA,2021-04-20T09:00:00Z,8.5,0.38,2.8,0,4.4,1014,0,0,110,9,NA
NA,2021-04-20T11:00:00Z,0,8.047,4.4,0,5.6,1014.6,0,0,110,11,NA
NA,2021-04-20T11:00:00Z,0.5,8.04,4.4,0,5.6,1014.6,0,0,110,11,NA
NA,2021-04-20T11:00:00Z,1,8.024,4.4,0,5.6,1014.6,0,0,110,11,NA
NA,2021-04-20T11:00:00Z,1.5,8.039,4.4,0,5.6,1014.6,0,0,110,11,NA
NA,2021-04-20T11:00:00Z,2,8.039,4.4,0,5.6,1014.6,0,0,110,11,NA
NA,2021-04-20T11:00:00Z,2.5,8.038,4.4,0,5.6,1014.6,0,0,110,11,NA
NA,2021-04-20T11:00:00Z,3,8.035,4.4,0,5.6,1014.6,0,0,110,11,NA
NA,2021-04-20T11:00:00Z,3.5,7.947,4.4,0,5.6,1014.6,0,0,110,11,NA
NA,2021-04-20T11:00:00Z,4,7.987,4.4,0,5.6,1014.6,0,0,110,11,NA
NA,2021-04-20T11:00:00Z,4.5,7.907,4.4,0,5.6,1014.6,0,0,110,11,NA
NA,2021-04-20T11:00:00Z,5,7.754,4.4,0,5.6,1014.6,0,0,110,11,NA
NA,2021-04-20T11:00:00Z,5.5,6.818,4.4,0,5.6,1014.6,0,0,110,11,NA
NA,2021-04-20T11:00:00Z,6,6.517,4.4,0,5.6,1014.6,0,0,110,11,NA
NA,2021-04-20T11:00:00Z,6.5,6.187,4.4,0,5.6,1014.6,0,0,110,11,NA
NA,2021-04-20T11:00:00Z,7,5.573,4.4,0,5.6,1014.6,0,0,110,11,NA
NA,2021-04-20T11:00:00Z,7.5,3.618,4.4,0,5.6,1014.6,0,0,110,11,NA
NA,2021-04-20T11:00:00Z,8,0.018,4.4,0,5.6,1014.6,0,0,110,11,NA
NA,2021-04-20T11:00:00Z,8.5,0.198,4.4,0,5.6,1014.6,0,0,110,11,NA
NA,2021-04-20T13:00:00Z,0,8.034,1.7,8,4.4,1017.9,2.462545031944814,-6.765786869658541,110,13,NA
NA,2021-04-20T13:00:00Z,0.5,7.983,1.7,8,4.4,1017.9,2.462545031944814,-6.765786869658541,110,13,NA
NA,2021-04-20T13:00:00Z,1,8.031,1.7,8,4.4,1017.9,2.462545031944814,-6.765786869658541,110,13,NA
NA,2021-04-20T13:00:00Z,1.5,8.018,1.7,8,4.4,1017.9,2.462545031944814,-6.765786869658541,110,13,NA
NA,2021-04-20T13:00:00Z,2,8.032,1.7,8,4.4,1017.9,2.462545031944814,-6.765786869658541,110,13,NA
NA,2021-04-20T13:00:00Z,2.5,8.02,1.7,8,4.4,1017.9,2.462545031944814,-6.765786869658541,110,13,NA
NA,2021-04-20T13:00:00Z,3,8.028,1.7,8,4.4,1017.9,2.462545031944814,-6.765786869658541,110,13,NA
NA,2021-04-20T13:00:00Z,3.5,8.022,1.7,8,4.4,1017.9,2.462545031944814,-6.765786869658541,110,13,NA
NA,2021-04-20T13:00:00Z,4,8.045,1.7,8,4.4,1017.9,2.462545031944814,-6.765786869658541,110,13,NA
NA,2021-04-20T13:00:00Z,4.5,8.033,1.7,8,4.4,1017.9,2.462545031944814,-6.765786869658541,110,13,NA
NA,2021-04-20T13:00:00Z,5,8.04,1.7,8,4.4,1017.9,2.462545031944814,-6.765786869658541,110,13,NA
NA,2021-04-20T13:00:00Z,5.5,7.608,1.7,8,4.4,1017.9,2.462545031944814,-6.765786869658541,110,13,NA
NA,2021-04-20T13:00:00Z,6,6.853,1.7,8,4.4,1017.9,2.462545031944814,-6.765786869658541,110,13,NA
NA,2021-04-20T13:00:00Z,6.5,6.663,1.7,8,4.4,1017.9,2.462545031944814,-6.765786869658541,110,13,NA
NA,2021-04-20T13:00:00Z,7,5.651,1.7,8,4.4,1017.9,2.462545031944814,-6.765786869658541,110,13,NA
NA,2021-04-20T13:00:00Z,7.5,1.852,1.7,8,4.4,1017.9,2.462545031944814,-6.765786869658541,110,13,NA
NA,2021-04-20T13:00:00Z,8,0.136,1.7,8,4.4,1017.9,2.462545031944814,-6.765786869658541,110,13,NA
NA,2021-04-20T13:00:00Z,8.5,0.202,1.7,8,4.4,1017.9,2.462545031944814,-6.765786869658541,110,13,NA
NA,2021-04-20T15:00:00Z,0,8.04,0.6,8,4.4,1019.8,0.8856057061013495,-5.02251954036226,110,15,NA
NA,2021-04-20T15:00:00Z,0.5,8.043,0.6,8,4.4,1019.8,0.8856057061013495,-5.02251954036226,110,15,NA
NA,2021-04-20T15:00:00Z,1,8.054,0.6,8,4.4,1019.8,0.8856057061013495,-5.02251954036226,110,15,NA
NA,2021-04-20T15:00:00Z,1.5,8.016,0.6,8,4.4,1019.8,0.8856057061013495,-5.02251954036226,110,15,NA
NA,2021-04-20T15:00:00Z,2,8.041,0.6,8,4.4,1019.8,0.8856057061013495,-5.02251954036226,110,15,NA
NA,2021-04-20T15:00:00Z,2.5,8.039,0.6,8,4.4,1019.8,0.8856057061013495,-5.02251954036226,110,15,NA
NA,2021-04-20T15:00:00Z,3,8.04,0.6,8,4.4,1019.8,0.8856057061013495,-5.02251954036226,110,15,NA
NA,2021-04-20T15:00:00Z,3.5,8.047,0.6,8,4.4,1019.8,0.8856057061013495,-5.02251954036226,110,15,NA
NA,2021-04-20T15:00:00Z,4,8.032,0.6,8,4.4,1019.8,0.8856057061013495,-5.02251954036226,110,15,NA
NA,2021-04-20T15:00:00Z,4.5,7.947,0.6,8,4.4,1019.8,0.8856057061013495,-5.02251954036226,110,15,NA
NA,2021-04-20T15:00:00Z,5,7.83,0.6,8,4.4,1019.8,0.8856057061013495,-5.02251954036226,110,15,NA
NA,2021-04-20T15:00:00Z,5.5,7.589,0.6,8,4.4,1019.8,0.8856057061013495,-5.02251954036226,110,15,NA
NA,2021-04-20T15:00:00Z,6,6.829,0.6,8,4.4,1019.8,0.8856057061013495,-5.02251954036226,110,15,NA
NA,2021-04-20T15:00:00Z,6.5,6.344,0.6,8,4.4,1019.8,0.8856057061013495,-5.02251954036226,110,15,NA
NA,2021-04-20T15:00:00Z,7,5.13,0.6,8,4.4,1019.8,0.8856057061013495,-5.02251954036226,110,15,NA
NA,2021-04-20T15:00:00Z,7.5,0.157,0.6,8,4.4,1019.8,0.8856057061013495,-5.02251954036226,110,15,NA
NA,2021-04-20T15:00:00Z,8,0.194,0.6,8,4.4,1019.8,0.8856057061013495,-5.02251954036226,110,15,NA
NA,2021-04-20T15:00:00Z,8.5,0.197,0.6,8,4.4,1019.8,0.8856057061013495,-5.02251954036226,110,15,NA
NA,2021-04-20T17:00:00Z,0,8.036,0,8,3.3,1020.9,1.3370909680353709,-7.5830196981940015,110,17,NA
NA,2021-04-20T17:00:00Z,0.5,7.989,0,8,3.3,1020.9,1.3370909680353709,-7.5830196981940015,110,17,NA
NA,2021-04-20T17:00:00Z,1,8.054,0,8,3.3,1020.9,1.3370909680353709,-7.5830196981940015,110,17,NA
NA,2021-04-20T17:00:00Z,1.5,8.042,0,8,3.3,1020.9,1.3370909680353709,-7.5830196981940015,110,17,NA
NA,2021-04-20T17:00:00Z,2,8.017,0,8,3.3,1020.9,1.3370909680353709,-7.5830196981940015,110,17,NA
NA,2021-04-20T17:00:00Z,2.5,8.037,0,8,3.3,1020.9,1.3370909680353709,-7.5830196981940015,110,17,NA
NA,2021-04-20T17:00:00Z,3,8.062,0,8,3.3,1020.9,1.3370909680353709,-7.5830196981940015,110,17,NA
NA,2021-04-20T17:00:00Z,3.5,8.024,0,8,3.3,1020.9,1.3370909680353709,-7.5830196981940015,110,17,NA
NA,2021-04-20T17:00:00Z,4,8.04,0,8,3.3,1020.9,1.3370909680353709,-7.5830196981940015,110,17,NA
NA,2021-04-20T17:00:00Z,4.5,7.907,0,8,3.3,1020.9,1.3370909680353709,-7.5830196981940015,110,17,NA
NA,2021-04-20T17:00:00Z,5,7.792,0,8,3.3,1020.9,1.3370909680353709,-7.5830196981940015,110,17,NA
NA,2021-04-20T17:00:00Z,5.5,7.684,0,8,3.3,1020.9,1.3370909680353709,-7.5830196981940015,110,17,NA
NA,2021-04-20T17:00:00Z,6,7.262,0,8,3.3,1020.9,1.3370909680353709,-7.5830196981940015,110,17,NA
NA,2021-04-20T17:00:00Z,6.5,6.315,0,8,3.3,1020.9,1.3370909680353709,-7.5830196981940015,110,17,NA
NA,2021-04-20T17:00:00Z,7,5.806,0,8,3.3,1020.9,1.3370909680353709,-7.5830196981940015,110,17,NA
NA,2021-04-20T17:00:00Z,7.5,2.325,0,8,3.3,1020.9,1.3370909680353709,-7.5830196981940015,110,17,NA
NA,2021-04-20T17:00:00Z,8,0.076,0,8,3.3,1020.9,1.3370909680353709,-7.5830196981940015,110,17,NA
NA,2021-04-20T17:00:00Z,8.5,NA,0,8,3.3,1020.9,1.3370909680353709,-7.5830196981940015,110,17,NA
NA,2021-04-21T19:00:00Z,0,8.486,-3.3,2,12.8,1024.8,3.117691453623979,-1.8000000000000005,111,19,NA
NA,2021-04-21T19:00:00Z,0.5,8.475,-3.3,2,12.8,1024.8,3.117691453623979,-1.8000000000000005,111,19,NA
NA,2021-04-21T19:00:00Z,1,8.47,-3.3,2,12.8,1024.8,3.117691453623979,-1.8000000000000005,111,19,NA
NA,2021-04-21T19:00:00Z,1.5,8.404,-3.3,2,12.8,1024.8,3.117691453623979,-1.8000000000000005,111,19,NA
NA,2021-04-21T19:00:00Z,2,8.46,-3.3,2,12.8,1024.8,3.117691453623979,-1.8000000000000005,111,19,NA
NA,2021-04-21T19:00:00Z,2.5,8.458,-3.3,2,12.8,1024.8,3.117691453623979,-1.8000000000000005,111,19,NA
NA,2021-04-21T19:00:00Z,3,8.451,-3.3,2,12.8,1024.8,3.117691453623979,-1.8000000000000005,111,19,NA
NA,2021-04-21T19:00:00Z,3.5,8.375,-3.3,2,12.8,1024.8,3.117691453623979,-1.8000000000000005,111,19,NA
NA,2021-04-21T19:00:00Z,4,7.941,-3.3,2,12.8,1024.8,3.117691453623979,-1.8000000000000005,111,19,NA
NA,2021-04-21T19:00:00Z,4.5,7.591,-3.3,2,12.8,1024.8,3.117691453623979,-1.8000000000000005,111,19,NA
NA,2021-04-21T19:00:00Z,5,7.29,-3.3,2,12.8,1024.8,3.117691453623979,-1.8000000000000005,111,19,NA
NA,2021-04-21T19:00:00Z,5.5,7.314,-3.3,2,12.8,1024.8,3.117691453623979,-1.8000000000000005,111,19,NA
NA,2021-04-21T19:00:00Z,6,7.382,-3.3,2,12.8,1024.8,3.117691453623979,-1.8000000000000005,111,19,NA
NA,2021-04-21T19:00:00Z,6.5,7.014,-3.3,2,12.8,1024.8,3.117691453623979,-1.8000000000000005,111,19,NA
NA,2021-04-21T19:00:00Z,7,6.739,-3.3,2,12.8,1024.8,3.117691453623979,-1.8000000000000005,111,19,NA
NA,2021-04-21T19:00:00Z,7.5,6.429,-3.3,2,12.8,1024.8,3.117691453623979,-1.8000000000000005,111,19,NA
NA,2021-04-21T19:00:00Z,8,6.415,-3.3,2,12.8,1024.8,3.117691453623979,-1.8000000000000005,111,19,NA
NA,2021-04-21T19:00:00Z,8.5,0,-3.3,2,12.8,1024.8,3.117691453623979,-1.8000000000000005,111,19,NA
NA,2021-04-21T21:00:00Z,0,8.468,-3.3,0,12.2,1023.4,2.956823004558082,-3.5238044383472977,111,21,NA
NA,2021-04-21T21:00:00Z,0.5,8.592,-3.3,0,12.2,1023.4,2.956823004558082,-3.5238044383472977,111,21,NA
NA,2021-04-21T21:00:00Z,1,8.647,-3.3,0,12.2,1023.4,2.956823004558082,-3.5238044383472977,111,21,NA
NA,2021-04-21T21:00:00Z,1.5,8.705,-3.3,0,12.2,1023.4,2.956823004558082,-3.5238044383472977,111,21,NA
NA,2021-04-21T21:00:00Z,2,8.768,-3.3,0,12.2,1023.4,2.956823004558082,-3.5238044383472977,111,21,NA
NA,2021-04-21T21:00:00Z,2.5,8.828,-3.3,0,12.2,1023.4,2.956823004558082,-3.5238044383472977,111,21,NA
NA,2021-04-21T21:00:00Z,3,8.955,-3.3,0,12.2,1023.4,2.956823004558082,-3.5238044383472977,111,21,NA
NA,2021-04-21T21:00:00Z,3.5,9.01,-3.3,0,12.2,1023.4,2.956823004558082,-3.5238044383472977,111,21,NA
NA,2021-04-21T21:00:00Z,4,9.125,-3.3,0,12.2,1023.4,2.956823004558082,-3.5238044383472977,111,21,NA
NA,2021-04-21T21:00:00Z,4.5,8.62,-3.3,0,12.2,1023.4,2.956823004558082,-3.5238044383472977,111,21,NA
NA,2021-04-21T21:00:00Z,5,8.321,-3.3,0,12.2,1023.4,2.956823004558082,-3.5238044383472977,111,21,NA
